,ac,mean_cruise_altitude,max_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach
45,a320,40971.698113207545,41000,3270,51120,42810,457.92452830188677,0.7865132075471696
46,a320,40947.36842105263,41000,1590,53800,49240,461.2631578947368,0.7923421052631578
47,a320,40972.72727272727,41000,3360,53800,44980,459.1636363636364,0.7887036363636364
48,a320,35076.470588235294,37700,3170,69190,58890,460.27450980392155,0.7842862745098038
49,a320,34991.666666666664,35600,700,65170,62600,459.8333333333333,0.7831916666666666
50,a320,32841.17647058824,33900,990,69190,65520,459.11764705882354,0.7791764705882352
51,a320,40688.67924528302,41000,3270,57810,48790,460.60377358490564,0.7906339622641511
52,a320,35800.0,39200,4150,69190,56250,460.22222222222223,0.784986111111111
53,a320,39811.11111111111,41000,3760,61160,50460,460.6984126984127,0.7901539682539681
54,a320,40964.86486486487,41000,2480,53130,46470,459.8378378378378,0.7897864864864863
55,a320,35091.07142857143,37900,3360,69190,58470,460.125,0.7840053571428572
56,a320,33775.0,36400,4250,75880,61090,459.875,0.78185625
57,a320,40911.11111111111,41000,1390,53130,49100,461.3333333333333,0.7922055555555555
58,a320,39848.717948717946,41000,2570,59820,52300,461.2564102564103,0.7909846153846154
59,a320,34406.0,37100,3070,69860,59900,459.96,0.7828700000000002
60,a320,40952.17391304348,41000,1780,51790,46870,460.2608695652174,0.790495652173913
61,a320,34462.06896551724,36100,2080,68520,61490,460.2413793103448,0.7832724137931033
62,a320,33879.166666666664,36500,3960,74540,60940,459.9583333333333,0.7821291666666667
63,a320,38262.96296296296,39500,1980,61830,55680,460.962962962963,0.7894666666666665
64,a320,40896.07843137255,41000,3170,56470,47840,460.3137254901961,0.7904411764705881
65,a320,40933.333333333336,41000,1490,54470,50120,461.8888888888889,0.7929499999999999
66,a320,33656.75675675676,35800,2480,70530,62100,459.86486486486484,0.7816972972972974
67,a320,38290.90909090909,40700,3360,63840,53750,461.07272727272726,0.7889054545454545
68,a320,33041.17647058824,35100,3070,73870,63240,459.6470588235294,0.7803676470588234
69,a320,38933.333333333336,39200,600,58480,56360,460.0,0.7880777777777778
70,a320,40964.17910447761,41000,3960,55800,45200,458.6268656716418,0.7876492537313431
71,a320,37377.77777777778,37700,600,61160,58980,460.0,0.7864999999999999
72,a320,38206.25,38900,1090,60490,56910,461.25,0.78949375
73,a320,40970.21276595745,41000,2970,52460,44700,458.93617021276594,0.7882595744680851
74,a320,32893.93939393939,34900,2380,71870,63560,459.72727272727275,0.7803909090909091
75,a320,39130.769230769234,39500,800,58480,55810,461.0769230769231,0.7900307692307691
76,a320,37585.10638297872,39700,2970,64500,55390,461.17021276595744,0.7881893617021277
77,a320,32500.0,34200,1980,71870,64790,458.11538461538464,0.7770961538461538
78,a320,40551.42857142857,41000,2380,57810,51000,461.1714285714286,0.7916314285714284
79,a320,36512.96296296296,39100,3270,66510,56460,460.4074074074074,0.7865092592592592
80,a320,32815.38461538462,34500,3360,76550,64320,459.1923076923077,0.7795961538461538
81,a320,34348.21428571428,37300,3560,71200,59580,460.01785714285717,0.7828785714285714
82,a320,37036.065573770495,39800,3660,66510,55230,460.6393442622951,0.7871704918032786
83,a320,37369.69696969697,39000,2280,63840,56690,461.0,0.7881818181818182
84,a320,38883.60655737705,41000,3660,63170,52410,460.9836065573771,0.7894852459016393
85,a320,37962.06896551724,39300,2080,62500,56020,460.9310344827586,0.789051724137931
86,a320,35907.57575757576,39100,3860,68520,56520,460.27272727272725,0.7852863636363637
87,a320,37289.795918367345,39600,3070,65170,55700,461.14285714285717,0.7877367346938774
88,a320,39585.365853658535,41000,2670,60490,52640,461.2439024390244,0.7906707317073172
89,a320,40914.28571428572,41000,900,53800,51010,461.2857142857143,0.7924214285714287
90,a320,32970.967741935485,34900,3460,75880,63630,459.38709677419354,0.7800161290322581
91,a320,34305.357142857145,37300,3360,70530,59610,459.85714285714283,0.78255
92,a320,34164.0,36800,3860,73200,60310,460.02,0.7826219999999999
93,a320,38588.67924528302,40900,3270,63170,53440,461.0943396226415,0.7892716981132072
94,a320,35432.0,39000,4350,70530,56650,460.1066666666667,0.7844373333333333
95,a320,40861.643835616436,41000,4250,57140,45740,458.2191780821918,0.7869767123287671
96,a320,40502.04081632653,41000,3070,58480,49860,460.8979591836735,0.790934693877551
97,a320,32172.0,33900,1980,72540,65380,457.84,0.7761920000000001
98,a320,40519.60784313725,41000,3170,58480,49620,460.7647058823529,0.7908254901960785
99,a320,35092.857142857145,35800,800,65170,62290,459.57142857142856,0.7829714285714287
100,a320,32521.052631578947,33900,3070,76550,65390,457.05263157894734,0.7752789473684211
101,a320,34123.21428571428,37100,3760,72540,59940,460.01785714285717,0.7826178571428571
102,a320,38073.913043478264,39200,1780,61830,56220,460.95652173913044,0.7893173913043477
103,a320,37587.692307692305,40500,3860,65840,54140,460.61538461538464,0.7878338461538462
104,a320,34164.51612903226,35900,2180,69190,61800,459.96774193548384,0.7826387096774196
105,a320,34236.95652173913,36700,2870,69860,60490,459.9347826086956,0.7825804347826085
106,a320,35204.76190476191,37400,2670,67850,59300,460.23809523809524,0.7845142857142856
107,a320,33377.41935483871,35200,2180,70530,63000,459.741935483871,0.7811677419354838
108,a320,35828.57142857143,38600,3360,67850,57330,460.32142857142856,0.7853767857142857
109,a320,34468.96551724138,37400,4150,73200,59300,460.1034482758621,0.7832155172413794
110,a320,40791.48936170213,41000,2970,57140,48920,460.6808510638298,0.7909212765957447
111,a320,33000.0,34000,1090,69190,65190,459.0,0.7793588235294118
112,a320,38344.8275862069,39700,2080,61830,55410,461.0344827586207,0.7895344827586207
113,a320,33417.64705882353,35400,3760,75880,62700,459.70588235294116,0.781029411764706
114,a320,33774.46808510638,36300,4060,75210,61160,459.9148936170213,0.7818978723404254
115,a320,34686.76470588235,38100,4350,72540,58230,460.1029411764706,0.7834852941176472
116,a320,33644.68085106383,36200,3170,71870,61310,459.70212765957444,0.781391489361702
117,a320,34448.64864864865,36500,2480,69190,60920,460.1081081081081,0.7831324324324324
118,a320,33906.25,36500,3860,73870,60840,459.8958333333333,0.7821041666666666
119,a320,32918.75,34900,3070,74540,63640,459.5625,0.7801812499999999
120,a320,40708.771929824565,41000,3460,57810,48300,460.35087719298247,0.790398245614035
121,a320,37591.42857142857,40700,4060,65840,53760,460.4714285714286,0.7876985714285715
122,a320,33831.25,36500,3460,72540,60960,459.9375,0.7819958333333333
123,a320,34809.52380952381,37100,2670,68520,59890,460.1190476190476,0.7837714285714286
124,a320,40973.68421052631,41000,3460,54470,45350,459.4035087719298,0.7890719298245615
125,a320,40245.454545454544,40500,700,56470,54130,460.45454545454544,0.7904363636363635
126,a320,40504.0,41000,4350,59150,47350,457.48,0.7853200000000001
127,a320,32565.625,34600,2380,72540,64140,459.34375,0.7793749999999999
128,a320,39261.11111111111,40100,1390,59150,54800,461.3333333333333,0.7909722222222222
129,a320,36981.818181818184,38600,2280,64500,57290,460.969696969697,0.787621212121212
130,a320,34968.57142857143,38400,4060,70530,57620,460.12857142857143,0.7837999999999999
131,a320,32505.882352941175,33800,3170,77220,65610,456.3529411764706,0.7742235294117646
132,a320,40415.87301587302,41000,3760,59150,48800,457.3809523809524,0.7848492063492064
133,a320,36170.666666666664,39700,4350,69190,55570,460.28,0.7856626666666667
134,a320,40242.22222222222,41000,2870,59150,50950,461.15555555555557,0.7910466666666666
135,a320,35485.71428571428,36100,800,64500,61640,459.57142857142856,0.7835142857142856
136,a320,35460.71428571428,38300,3360,68520,57900,460.2142857142857,0.7847107142857144
137,a320,35594.59459459459,37500,2480,67180,59130,460.6756756756757,0.7853162162162163
138,a320,40971.698113207545,41000,3270,52460,44010,458.66037735849056,0.7877452830188679
139,a320,35241.379310344826,36800,2080,67180,60280,460.58620689655174,0.7847758620689653
140,a320,35151.851851851854,36600,1980,67180,60570,460.55555555555554,0.784637037037037
141,a320,40382.35294117647,41000,1290,57140,53180,461.11764705882354,0.7918705882352941
142,a320,40965.85365853659,41000,2670,54470,47220,460.2682926829268,0.790451219512195
143,a320,40065.30612244898,41000,3070,59820,51040,461.0816326530612,0.7907836734693877
144,a320,33857.142857142855,34700,800,67180,64240,459.42857142857144,0.781242857142857
145,a320,40818.181818181816,41000,3360,57140,47960,460.27272727272725,0.7903818181818181
146,a320,33202.857142857145,35300,3170,73870,62930,459.65714285714284,0.78066
147,a320,39942.857142857145,40900,1690,58480,53390,461.4761904761905,0.791438095238095
148,a320,35408.333333333336,36000,700,64500,61950,459.75,0.7836583333333333
149,a320,34975.43859649123,37900,3460,69860,58610,460.140350877193,0.7839947368421053
150,a320,40972.72727272727,41000,3360,51790,43190,458.2,0.7869709090909089
151,a320,40978.08219178082,41000,4250,54470,43520,458.6986301369863,0.7878753424657535
152,a320,37822.22222222222,38700,1490,61830,57040,461.44444444444446,0.7891222222222223
153,a320,32975.0,34700,2870,73870,63840,459.4642857142857,0.780075
154,a320,40917.91044776119,41000,3960,56470,45960,459.5970149253731,0.7893701492537313
155,a320,40924.137931034486,41000,2080,55800,49900,461.1034482758621,0.7919931034482758
156,a320,38600.0,39300,1090,59820,56270,461.1875,0.78983125
157,a320,36100.0,36400,500,63170,61240,458.2857142857143,0.7817571428571428
158,a320,39205.882352941175,39900,1290,59150,55080,461.47058823529414,0.7908529411764705
159,a320,35708.57142857143,39100,4060,69190,56520,460.2,0.7848685714285715
160,a320,35968.42105263158,37000,1590,65170,59880,460.57894736842104,0.7860473684210526
161,a320,36493.54838709677,38100,2180,65170,58180,460.9032258064516,0.7868870967741936
162,a320,39841.17647058824,41000,3170,60490,51380,461.078431372549,0.790578431372549
163,a320,35769.38775510204,38200,3070,67850,58020,460.59183673469386,0.7854061224489797
164,a320,40580.95238095238,41000,1690,57140,52140,461.5238095238095,0.7923857142857141
165,a320,40967.441860465115,41000,2770,52460,45160,459.13953488372096,0.7886372093023257
166,a320,39309.230769230766,41000,3860,62500,51340,460.8,0.789756923076923
167,a320,40653.42465753425,41000,4250,58480,46980,459.83561643835617,0.7896753424657533
168,a320,40862.666666666664,41000,4350,57140,45600,459.46666666666664,0.7891626666666667
169,a320,39443.66197183099,41000,4150,62500,50600,460.6056338028169,0.7896943661971831
170,a320,40938.88888888889,41000,1490,51790,47580,460.6666666666667,0.7912222222222223
171,a320,38683.78378378379,40400,2480,61830,54350,461.13513513513516,0.7897189189189189
172,a320,40920.289855072464,41000,4060,56470,45720,459.5072463768116,0.7892652173913044
173,a320,40075.38461538462,41000,3860,60490,49640,460.55384615384617,0.7901738461538461
174,a320,40944.444444444445,41000,600,54470,52430,461.55555555555554,0.7924000000000001
175,a320,39906.25,40500,1190,57810,54090,461.875,0.7919625
176,a320,38668.42105263158,39600,1590,60490,55520,461.63157894736844,0.7901526315789473
177,a320,40951.02040816326,41000,3070,55800,47490,460.2244897959184,0.7903489795918367
178,a320,39149.15254237288,41000,3560,62500,52100,460.9830508474576,0.7897796610169492
179,a320,33423.80952380953,35800,3460,73870,62040,459.76190476190476,0.7811428571428571
180,a320,40956.36363636364,41000,3360,55800,46780,459.90909090909093,0.7898981818181819
181,a320,40966.666666666664,41000,990,53800,50760,462.0,0.7931533333333333
182,a320,32961.11111111111,34200,1390,69860,64860,459.6666666666667,0.7802833333333333
183,a320,32775.862068965514,34500,3460,76550,64150,457.62068965517244,0.7768724137931033
184,a320,40968.88888888889,41000,2870,51120,43710,458.3777777777778,0.7872444444444445
185,a320,34958.90410958904,38500,4250,71200,57470,460.0,0.783641095890411
186,a320,40952.17391304348,41000,1780,52460,47500,460.5652173913044,0.7909999999999999
187,a320,38828.57142857143,39100,500,58480,56630,459.42857142857144,0.7863857142857144
188,a320,38420.4081632653,40600,3070,63170,53960,461.2040816326531,0.7891714285714285
189,a320,34337.5,36500,2570,69190,60780,460.0,0.7829025
190,a320,36244.444444444445,37200,1490,64500,59550,461.0,0.7867222222222222
191,a320,33565.0,34900,1590,69190,63600,458.05,0.778575
192,a320,39517.94871794872,41000,2570,60490,52900,461.2564102564103,0.7906512820512821
193,a320,36363.15789473684,37400,1590,64500,59260,460.63157894736844,0.7867578947368421
194,a320,40535.84905660377,41000,3270,58480,49380,460.6981132075472,0.7907301886792454
195,a320,37526.31578947369,38500,1590,62500,57390,461.5263157894737,0.7886
196,a320,33131.25,35100,3170,74540,63330,459.71875,0.780646875
197,a320,36201.5625,39300,3760,67850,56230,460.34375,0.7858109375
198,a320,40966.666666666664,41000,990,53130,50110,461.4,0.7928133333333335
199,a320,40547.36842105263,41000,1590,57140,52400,461.7368421052632,0.7924263157894738
200,a320,40974.57627118644,41000,3560,53800,44530,459.0,0.7883932203389832
201,a320,34801.51515151515,38100,4060,71200,58150,460.1060606060606,0.7835833333333334
202,a320,40972.72727272727,41000,3360,52460,43790,458.56363636363636,0.7875745454545455
203,a320,40952.94117647059,41000,3170,55800,47250,460.11764705882354,0.7901901960784314
204,a320,40911.11111111111,41000,1390,51790,47830,460.72222222222223,0.7910944444444444
205,a320,32757.14285714286,34500,3560,77220,64230,459.2857142857143,0.7795071428571427
206,a320,40850.72463768116,41000,4060,57140,46300,459.6811594202899,0.7895144927536232
207,a320,34148.275862068964,37200,4350,74540,59780,459.9655172413793,0.7824568965517241
208,a320,32888.46153846154,34500,2870,74540,64240,457.7307692307692,0.7770115384615385
209,a320,36487.5,37200,990,63170,59750,460.25,0.786025
210,a320,38330.769230769234,38800,800,59820,57110,461.0769230769231,0.7889307692307692
211,a320,40965.333333333336,41000,4350,55800,44460,459.06666666666666,0.788552
212,a320,40101.96078431373,41000,3170,59820,50790,461.0,0.7907274509803922
213,a320,32455.555555555555,33800,2280,73870,65550,457.1111111111111,0.7755222222222221
214,a320,40955.555555555555,41000,1980,51120,45770,459.51851851851853,0.7893333333333333
215,a320,40950.0,41000,1190,53800,50250,461.1875,0.79239375
216,a320,40961.290322580644,41000,2180,51120,45310,459.2258064516129,0.7887548387096772
217,a320,39691.228070175435,41000,3460,61160,51210,460.9122807017544,0.7902719298245615
218,a320,40962.857142857145,41000,2380,51790,45470,459.25714285714287,0.7888885714285715
219,a320,40907.142857142855,41000,900,55140,52310,461.2857142857143,0.7925500000000001
220,a320,37204.255319148935,39400,2970,65170,55970,461.1489361702128,0.787659574468085
221,a320,40900.0,41000,500,52460,50700,459.1666666666667,0.7888333333333334
222,a320,35200.0,36300,1290,65840,61400,460.6666666666667,0.7849166666666667
223,a320,36108.06451612903,39100,3660,67850,56500,460.33870967741933,0.7857048387096773
224,a320,35522.72727272727,38800,3860,69190,57070,460.1969696969697,0.7846333333333334
225,a320,40437.03703703704,41000,1980,57810,52000,461.22222222222223,0.7919444444444445
226,a320,40912.69841269841,41000,3760,56470,46420,459.76190476190476,0.7896301587301585
227,a320,36722.535211267605,40000,4150,67850,55010,460.32394366197184,0.7865323943661972
228,a320,39163.26530612245,41000,3070,61830,52800,461.16326530612247,0.7900387755102042
229,a320,34150.0,35300,1390,67850,62990,460.1111111111111,0.7827555555555556
230,a320,40550.0,41000,1090,56470,53070,461.4375,0.7923687500000001
231,a320,40960.606060606064,41000,2280,54470,48180,460.6969696969697,0.7912757575757575
232,a320,33170.0,34600,1590,69860,64220,457.95,0.7778450000000001
233,a320,32991.42857142857,35100,2480,71870,63250,459.8285714285714,0.7805799999999999
234,a320,36096.77419354839,37700,2180,65840,58780,460.8709677419355,0.7862419354838711
235,a320,40947.36842105263,41000,1590,51790,47340,460.63157894736844,0.7910421052631579
236,a320,40975.38461538462,41000,3860,53130,43250,458.4153846153846,0.7873430769230768
237,a320,34625.0,35500,1090,66510,62650,460.4375,0.78424375
238,a320,40828.813559322036,41000,3560,57140,47480,460.08474576271186,0.7901271186440677
239,a320,39161.90476190476,40200,1690,59820,54630,461.5238095238095,0.7906666666666666
240,a320,38819.354838709674,40200,2180,61160,54540,461.03225806451616,0.790016129032258
241,a320,39847.36842105263,40700,1590,58480,53640,461.63157894736844,0.7914105263157895
242,a320,40973.68421052631,41000,3460,55140,45950,459.6842105263158,0.7895350877192983
243,a320,32508.695652173912,34100,3170,76550,65080,457.30434782608694,0.7757913043478261
244,a320,40965.85365853659,41000,2670,51790,44780,458.9512195121951,0.788248780487805
245,a320,40958.06451612903,41000,2180,54470,48420,460.80645161290323,0.7914870967741936
246,a320,38648.148148148146,39900,1980,61160,55070,460.962962962963,0.7899222222222222
247,a320,40973.68421052631,41000,3460,51790,42960,458.12280701754383,0.786801754385965
248,a320,32550.0,33600,1090,69860,65830,457.3888888888889,0.77605
249,a320,39503.27868852459,41000,3660,61830,51280,460.8524590163934,0.7900360655737705
250,a320,40965.85365853659,41000,2670,53800,46610,459.9268292682927,0.7899219512195123
251,a320,40958.620689655174,41000,2080,54470,48660,460.9310344827586,0.7916862068965517
252,a320,40322.857142857145,41000,2380,58480,51600,461.2,0.791482857142857
253,a320,36110.0,36600,600,63170,60940,459.5,0.78382
254,a320,38719.14893617021,40800,2970,62500,53640,461.21276595744683,0.7895234042553191
255,a320,37876.19047619047,40700,3760,65170,53850,460.77777777777777,0.7882396825396825
256,a320,39600.0,40200,1290,58480,54450,461.5882352941176,0.7912941176470588
257,a320,39781.25,40400,1090,57810,54350,461.1875,0.79116875
258,a320,40805.882352941175,41000,3170,57140,48440,460.54901960784315,0.790643137254902
259,a320,36490.32258064516,39400,3660,67180,55940,460.43548387096774,0.7863016129032259
260,a320,36122.22222222222,37100,1390,64500,59840,461.0,0.7866111111111111
261,a320,34944.444444444445,36000,1390,66510,61730,460.22222222222223,0.7843277777777777
262,a320,33763.63636363636,36200,3860,74540,61370,459.8636363636364,0.7818204545454546
263,a320,39733.898305084746,41000,3560,61160,50960,460.8305084745763,0.7902372881355932
264,a320,39072.72727272727,39400,700,58480,56080,460.3636363636364,0.7890818181818182
265,a320,39070.27027027027,40700,2480,61160,53750,461.13513513513516,0.790127027027027
266,a320,40963.63636363636,41000,700,53130,50860,460.90909090909093,0.7920727272727273
267,a320,33243.333333333336,35100,2870,73200,63290,459.56666666666666,0.7805433333333334
268,a320,40138.46153846154,41000,2570,59150,51700,461.2307692307692,0.7912076923076921
269,a320,40768.42105263158,41000,1590,56470,51770,461.7894736842105,0.7926526315789474
270,a320,34904.545454545456,37200,2770,68520,59600,460.1363636363636,0.7839181818181818
271,a320,40962.857142857145,41000,2380,52460,46080,459.6,0.7894657142857143
272,a320,35061.11111111111,36100,1490,66510,61420,460.44444444444446,0.7846499999999998
273,a320,36844.28571428572,40100,4060,67180,54870,460.42857142857144,0.78667
274,a320,40914.28571428572,41000,900,54470,51660,461.42857142857144,0.7927714285714285
275,a320,38387.179487179485,40200,2570,62500,54680,461.12820512820514,0.7893435897435896
276,a320,33275.67567567567,35400,2480,71200,62690,459.6756756756757,0.7808054054054053
277,a320,39497.95918367347,41000,3070,61160,52210,461.2040816326531,0.7903408163265306
278,a320,39284.84848484849,40800,2280,60490,53670,461.1212121212121,0.7904606060606061
279,a320,34510.0,37600,3760,71200,59000,460.05,0.78317
280,a320,40956.0,41000,1880,51790,46630,460.16,0.7902119999999999
281,a320,38428.57142857143,38700,500,59150,57290,459.0,0.7858285714285714
282,a320,37186.30136986302,40500,4250,67180,54200,460.36986301369865,0.7871328767123287
283,a320,36443.83561643836,39800,4250,68520,55300,460.28767123287673,0.7860835616438356
284,a320,39897.560975609755,41000,2670,59820,52050,461.2439024390244,0.7909390243902439
285,a320,40175.0,40800,1090,57140,53710,461.1875,0.7913250000000001
286,a320,33342.5,35600,2770,71870,62340,459.8,0.78121
287,a320,36361.971830985916,39700,4150,68520,55560,460.28169014084506,0.7859816901408451
288,a320,35947.16981132075,38500,3270,67850,57460,460.62264150943395,0.7856320754716981
289,a320,37667.34693877551,39900,3070,64500,55120,461.2040816326531,0.7882673469387754
290,a320,37302.77777777778,40500,4150,66510,54050,460.47222222222223,0.787275
291,a320,36401.666666666664,39300,3560,67180,56210,460.43333333333334,0.7862083333333332
292,a320,33456.25,34400,900,67850,64680,458.75,0.7794625
293,a320,40027.65957446808,41000,2970,59820,51290,461.1914893617021,0.7908276595744681
294,a320,33327.27272727273,34000,600,67850,65520,457.6363636363636,0.7775363636363636
295,a320,37795.348837209305,39800,2770,63840,55340,461.16279069767444,0.7885441860465117
296,a320,32848.0,34400,2480,73200,64360,457.84,0.777196
297,a320,40947.36842105263,41000,1590,52460,47970,460.89473684210526,0.7915157894736842
298,a320,40100.0,40600,990,57140,53980,461.6,0.7915133333333333
299,a320,36233.333333333336,38600,2970,66510,57280,460.375,0.7862062499999999
300,a320,34485.71428571428,35700,1690,67850,62060,460.2857142857143,0.783395238095238
301,a320,40947.36842105263,41000,1590,53130,48610,461.0,0.7919421052631579
302,a320,37946.153846153844,38400,800,60490,57760,460.9230769230769,0.7883538461538463
303,a320,40969.38775510204,41000,3070,53130,45070,459.1224489795918,0.7886408163265306
304,a320,38076.27118644068,40700,3560,64500,53800,460.9830508474576,0.7885813559322035
305,a320,37406.25,38100,1090,61830,58190,461.4375,0.7889375
306,a320,37874.07407407407,39200,1980,62500,56290,460.962962962963,0.7889777777777778
307,a320,33595.454545454544,36100,3360,73200,61650,459.9318181818182,0.7816931818181817
308,a320,34231.48148148148,37100,3270,70530,59900,459.8703703703704,0.7823907407407407
309,a320,39663.63636363636,41000,2280,59820,53070,461.24242424242425,0.7909878787878788
310,a320,38681.818181818184,39000,700,59150,56730,460.1818181818182,0.7884818181818182
311,a320,34698.21428571428,37600,3360,69860,59040,460.0,0.783294642857143
312,a320,37387.83783783784,40700,4250,66510,53790,460.47297297297297,0.7873540540540541
313,a320,36194.73684210526,38100,2480,65840,58090,460.7894736842105,0.7863105263157895
314,a320,38606.849315068495,41000,4250,64500,52010,460.43835616438355,0.7889287671232875
315,a320,33791.30434782609,35200,1780,69190,63000,459.7826086956522,0.7818260869565217
316,a320,32473.333333333332,34400,2280,72540,64450,459.26666666666665,0.7790966666666667
317,a320,40577.04918032787,41000,3660,58480,48410,457.672131147541,0.7857393442622951
318,a320,40763.41463414634,41000,2670,57140,49650,460.9268292682927,0.7913146341463414
319,a320,40637.77777777778,41000,2870,57810,49760,460.9111111111111,0.7911111111111111
320,a320,38247.619047619046,41000,3760,64500,53280,460.85714285714283,0.7887063492063492
321,a320,38123.529411764706,40400,3170,63840,54280,461.1764705882353,0.7887960784313726
322,a320,37037.20930232558,39100,2770,65170,56510,461.1162790697674,0.7874930232558139
323,a320,34045.94594594595,36100,2480,69860,61510,460.0,0.7825216216216216
324,a320,33612.5,35900,4350,77220,61930,459.7,0.7813800000000001
325,a320,36032.692307692305,38600,3170,67180,57310,460.36538461538464,0.785798076923077
326,a320,40494.444444444445,41000,1490,57140,52650,461.8888888888889,0.7925166666666666
327,a320,36638.88888888889,37600,1490,63840,58930,461.22222222222223,0.7873833333333333
328,a320,33552.380952380954,35900,4150,76550,61890,459.8095238095238,0.7814023809523809
329,a320,40958.06451612903,41000,2180,53800,47800,460.5483870967742,0.7910064516129033
330,a320,40774.41860465116,41000,2770,57140,49410,460.83720930232556,0.7911813953488372
331,a320,32258.823529411766,33600,2670,75880,65970,456.94117647058823,0.7745647058823529
332,a320,40933.333333333336,41000,1490,55140,50760,461.94444444444446,0.7933
333,a320,40970.58823529412,41000,3170,53800,45450,459.37254901960785,0.7890294117647059
334,a320,35036.36363636364,36800,2280,67850,60310,460.45454545454544,0.7843575757575758
335,a320,38207.54716981132,40600,3270,63840,54010,461.1132075471698,0.7888415094339623
336,a320,40958.06451612903,41000,2180,53130,47170,460.3225806451613,0.7904967741935484
337,a320,34095.23809523809,35400,1690,68520,62680,460.04761904761904,0.7824857142857142
338,a320,40973.770491803276,41000,3660,55140,45480,459.4918032786885,0.789239344262295
339,a320,37388.0,38600,1880,63170,57180,460.92,0.788372
340,a320,40516.438356164384,41000,4250,59150,47540,459.958904109589,0.7898095890410959
341,a320,32782.608695652176,34300,3270,76550,64620,459.04347826086956,0.7792434782608697
342,a320,33739.13043478261,36300,3660,73870,61300,459.95652173913044,0.7818956521739132
343,a320,40929.032258064515,41000,2180,55800,49660,461.0967741935484,0.7918387096774192
344,a320,34969.565217391304,36300,1780,67180,61160,460.60869565217394,0.7843260869565217
345,a320,40955.555555555555,41000,1980,55140,49520,461.25925925925924,0.7922814814814815
346,a320,38421.42857142857,38900,900,59820,56830,461.0,0.7890357142857143
347,a320,35844.0,37200,1880,65840,59640,460.72,0.7858320000000001
348,a320,36434.09090909091,38600,2770,65840,57250,460.8181818181818,0.7866136363636365
349,a320,40958.620689655174,41000,2080,51120,45540,459.3103448275862,0.7890448275862068
350,a320,33562.857142857145,35600,2380,70530,62390,459.8285714285714,0.7815228571428571
351,a320,40955.1724137931,41000,2080,55140,49280,461.17241379310343,0.7920827586206896
352,a320,40836.50793650794,41000,3760,57140,47010,459.9047619047619,0.7898857142857144
353,a320,40975.38461538462,41000,3860,54470,44430,459.04615384615386,0.7884661538461538
354,a320,38600.0,40200,2380,61830,54610,461.14285714285717,0.7896742857142858
355,a320,32770.0,34200,1590,70530,64830,458.2,0.7776949999999999
356,a320,32471.428571428572,34000,2180,73200,65310,457.2857142857143,0.7757238095238095
357,a320,40609.756097560974,41000,2670,57810,50250,461.0487804878049,0.7913463414634146
358,a320,33526.829268292684,35900,3660,74540,61960,459.780487804878,0.7813000000000001
359,a320,40948.936170212764,41000,2970,55800,47720,460.29787234042556,0.7905042553191488
360,a320,33884.0,36600,3660,73200,60760,459.98,0.7821959999999999
361,a320,39964.38356164384,41000,4250,61160,49230,460.36986301369865,0.789858904109589
362,a320,33493.47826086957,36100,3070,71870,61600,459.7608695652174,0.7811804347826086
363,a320,35800.0,37800,2480,66510,58680,460.6578947368421,0.7856578947368422
364,a320,37806.25,38500,1090,61160,57550,461.3125,0.7892250000000001
365,a320,35703.22580645161,37400,2180,66510,59390,460.80645161290323,0.7855903225806453
366,a320,33672.72727272727,35000,1690,69190,63300,458.04545454545456,0.778731818181818
367,a320,38284.21052631579,39200,1590,61160,56140,461.57894736842104,0.7896578947368421
368,a320,40962.857142857145,41000,2380,51120,44850,459.0285714285714,0.78828
369,a320,33993.333333333336,34800,900,67180,63910,459.53333333333336,0.7816266666666665
370,a320,40918.75,41000,1090,53130,49860,461.375,0.7922750000000001
371,a320,33412.5,35700,3170,73200,62250,459.925,0.781345
372,a320,34701.5625,37900,4250,72540,58500,460.140625,0.7836078125
373,a320,40797.95918367347,41000,3070,57140,48680,460.6326530612245,0.7907857142857143
374,a320,38954.71698113208,41000,3270,62500,52860,461.1509433962264,0.7897415094339623
375,a320,40974.57627118644,41000,3560,55140,45720,459.6101694915254,0.7893881355932203
376,a320,36893.75,37600,990,62500,59110,460.25,0.78659375
377,a320,39373.333333333336,41000,2870,61160,52720,461.26666666666665,0.7903688888888888
378,a320,37959.574468085106,40100,2970,63840,54800,461.1914893617021,0.7886744680851066
379,a320,35268.75,36100,990,65170,61680,460.375,0.7846625
380,a320,40851.51515151515,41000,2280,56470,50030,461.1212121212121,0.7917939393939394
381,a320,32966.666666666664,34500,1780,70530,64220,458.125,0.777825
382,a320,34826.666666666664,35600,900,65840,62630,459.93333333333334,0.7835000000000001
383,a320,40952.63157894737,41000,1590,51120,46710,460.2631578947368,0.790521052631579
384,a320,40961.290322580644,41000,2180,51790,45930,459.51612903225805,0.7893774193548388
385,a320,32688.46153846154,34400,1880,71200,64520,458.0,0.7771961538461537
386,a320,36134.782608695656,38400,2870,66510,57560,460.5217391304348,0.7861021739130436
387,a320,33571.739130434784,36100,3760,74540,61540,459.8695652173913,0.7815260869565218
388,a320,40883.333333333336,41000,1490,55800,51390,461.6666666666667,0.7928999999999999
389,a320,40370.90909090909,41000,3360,59150,49720,460.7090909090909,0.7906400000000001
390,a320,33115.15151515151,35100,3760,76550,63230,459.5151515151515,0.7803636363636364
