,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.118,78,2322,90,76550,350,76550,3460
1,227.0,0,0,10300,0.318,203,1822,90,76550,440,76550,3460
2,454.0,0,0,17200,0.518,322,1322,90,76100,310,76550,3460
3,682.0,0,0,22200,0.7159,436,822,90,75790,270,76550,3460
4,909.0,0,0,25300,0.7124,428,322,90,75530,220,76550,3460
5,1136.0,0,0,26500,0.7025,420,0,90,75310,200,76550,3460
6,1363.0,0,0,26500,0.7058,422,0,90,75110,200,76550,3460
7,1590.0,0,0,26500,0.7089,424,0,90,74910,200,76550,3460
8,1817.0,0,0,26500,0.7119,426,22,90,74710,200,76550,3460
9,2045.0,0,0,26600,0.7139,427,35,90,74510,200,76550,3460
10,2272.0,0,0,26700,0.7152,427,34,90,74310,200,76550,3460
11,2499.0,0,0,26900,0.7167,428,34,90,74110,200,76550,3460
12,2726.0,0,0,27000,0.7181,429,34,90,73910,200,76550,3460
13,2953.0,0,0,27100,0.7195,429,34,90,73710,200,76550,3460
14,3181.0,0,0,27300,0.7209,430,34,90,73510,200,76550,3460
15,3408.0,0,0,27400,0.7223,430,34,90,73310,200,76550,3460
16,3635.0,0,0,27500,0.7237,431,34,90,73110,200,76550,3460
17,3862.0,0,0,27600,0.7251,432,34,90,72920,200,76550,3460
18,4089.0,0,0,27800,0.7265,432,34,90,72720,200,76550,3460
19,4316.0,0,0,27900,0.728,433,34,90,72520,200,76550,3460
20,4544.0,0,0,28000,0.7294,433,34,90,72320,200,76550,3460
21,4771.0,0,0,28200,0.7308,434,34,90,72130,200,76550,3460
22,4998.0,0,0,28300,0.7322,435,34,90,71930,200,76550,3460
23,5225.0,0,0,28400,0.7336,435,34,90,71740,200,76550,3460
24,5452.0,0,0,28500,0.7351,436,34,90,71540,200,76550,3460
25,5680.0,0,0,28700,0.7365,437,33,90,71340,200,76550,3460
26,5907.0,0,0,28800,0.7379,437,33,90,71150,190,76550,3460
27,6134.0,0,0,28900,0.7393,438,33,90,70960,190,76550,3460
28,6361.0,0,0,29000,0.7407,438,33,90,70760,190,76550,3460
29,6588.0,0,0,29200,0.7422,439,33,90,70570,190,76550,3460
30,6815.0,0,0,29300,0.7436,440,33,90,70370,190,76550,3460
31,7043.0,0,0,29400,0.745,440,33,90,70180,190,76550,3460
32,7270.0,0,0,29600,0.7464,441,33,90,69990,190,76550,3460
33,7497.0,0,0,29700,0.7478,441,33,90,69800,190,76550,3460
34,7724.0,0,0,29800,0.7492,442,13,90,69600,190,76550,3460
35,7951.0,0,0,29900,0.7516,443,400,90,69410,210,76550,3460
36,8179.0,0,0,31400,0.7939,465,112,90,69200,200,76550,3460
37,8406.0,0,0,31800,0.7864,460,24,90,69000,190,76550,3460
38,8633.0,0,0,31900,0.7872,460,28,90,68810,190,76550,3460
39,8860.0,0,0,32000,0.7876,460,28,90,68620,190,76550,3460
40,9087.0,0,0,32100,0.7881,460,28,90,68430,190,76550,3460
41,9315.0,0,0,32200,0.7885,460,28,90,68240,190,76550,3460
42,9542.0,0,0,32300,0.7889,460,27,90,68050,190,76550,3460
43,9769.0,0,0,32400,0.7893,460,27,90,67860,190,76550,3460
44,9996.0,0,0,32500,0.7897,460,27,90,67670,190,76550,3460
45,10223.0,0,0,32600,0.7901,460,27,90,67480,190,76550,3460
46,10450.0,0,0,32700,0.7904,460,27,90,67300,190,76550,3460
47,10678.0,0,0,32800,0.7908,460,27,90,67110,190,76550,3460
48,10905.0,0,0,32900,0.7912,460,27,90,66920,190,76550,3460
49,11132.0,0,0,33000,0.7915,460,27,90,66730,190,76550,3460
50,11359.0,0,0,33100,0.7919,460,27,90,66550,190,76550,3460
51,11586.0,0,0,33200,0.7922,460,27,90,66360,180,76550,3460
52,11814.0,0,0,33300,0.7926,460,27,90,66170,180,76550,3460
53,12041.0,0,0,33400,0.7929,460,27,90,65990,180,76550,3460
54,12268.0,0,0,33500,0.7932,460,27,90,65800,180,76550,3460
55,12495.0,0,0,33600,0.7936,460,27,90,65620,180,76550,3460
56,12722.0,0,0,33700,0.7939,460,27,90,65440,180,76550,3460
57,12949.0,0,0,33800,0.7942,460,27,90,65250,180,76550,3460
58,13177.0,0,0,33900,0.7945,460,26,90,65070,180,76550,3460
59,13404.0,0,0,34000,0.7948,460,26,90,64880,180,76550,3460
60,13631.0,0,0,34100,0.7951,460,26,90,64700,180,76550,3460
61,13858.0,0,0,34200,0.7954,460,49,90,64520,180,76550,3460
62,14085.0,0,0,34400,0.7921,458,-119,90,64340,170,76550,3460
63,14313.0,0,0,34000,0.7959,461,-619,90,64160,150,76550,3460
64,14540.0,0,0,31600,0.7862,460,-1119,90,64010,130,76550,3460
65,14767.0,0,0,27400,0.7363,439,-1619,90,63870,120,76550,3460
66,14994.0,0,0,21300,0.662,405,-2119,90,63740,100,76550,3460
67,15221.0,0,0,13200,0.5,315,-1800,90,63630,90,76550,3460
68,15448.0,0,0,6400,0.3,194,-1300,90,63540,90,76550,3460
69,15676.0,0,0,1500,0.1,66,-800,90,63450,420,76550,3460
