,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1,66,2500,90,57140,490,57140,4250
1,217.0,0,0,10600,0.3,191,2000,90,56840,360,57140,4250
2,435.0,0,0,17800,0.5,310,1500,90,56480,250,57140,4250
3,652.0,0,0,23200,0.7,424,1850,90,56230,260,57140,4250
4,869.0,0,0,29900,0.8061,475,1350,90,55980,230,57140,4250
5,1087.0,0,0,34800,0.8071,466,850,90,55750,200,57140,4250
6,1304.0,0,0,37900,0.8061,462,350,90,55560,170,57140,4250
7,1521.0,0,0,39200,0.8004,459,15,90,55390,150,57140,4250
8,1739.0,0,0,39200,0.8034,461,22,90,55230,150,57140,4250
9,1956.0,0,0,39300,0.8036,461,22,90,55080,150,57140,4250
10,2173.0,0,0,39400,0.8037,461,22,90,54920,150,57140,4250
11,2391.0,0,0,39500,0.8039,461,22,90,54770,150,57140,4250
12,2608.0,0,0,39600,0.804,461,22,90,54610,150,57140,4250
13,2826.0,0,0,39600,0.8042,461,22,90,54460,150,57140,4250
14,3043.0,0,0,39700,0.8043,461,22,90,54310,150,57140,4250
15,3260.0,0,0,39800,0.8045,461,22,90,54150,150,57140,4250
16,3478.0,0,0,39900,0.8047,462,22,90,54000,150,57140,4250
17,3695.0,0,0,40000,0.8048,462,22,90,53850,150,57140,4250
18,3912.0,0,0,40000,0.805,462,22,90,53700,150,57140,4250
19,4130.0,0,0,40100,0.8051,462,22,90,53540,150,57140,4250
20,4347.0,0,0,40200,0.8053,462,22,90,53390,150,57140,4250
21,4564.0,0,0,40300,0.8054,462,22,90,53240,150,57140,4250
22,4782.0,0,0,40400,0.8056,462,22,90,53090,150,57140,4250
23,4999.0,0,0,40400,0.8057,462,22,90,52940,150,57140,4250
24,5216.0,0,0,40500,0.8058,462,22,90,52790,150,57140,4250
25,5434.0,0,0,40600,0.806,462,22,90,52640,150,57140,4250
26,5651.0,0,0,40700,0.8061,462,22,90,52480,150,57140,4250
27,5868.0,0,0,40700,0.8063,462,22,90,52340,150,57140,4250
28,6086.0,0,0,40800,0.8064,463,21,90,52180,150,57140,4250
29,6303.0,0,0,40900,0.8066,463,21,90,52040,150,57140,4250
30,6520.0,0,0,41000,0.8067,463,9,90,51890,150,57140,4250
31,6738.0,0,0,41000,0.8079,463,0,90,51740,150,57140,4250
32,6955.0,0,0,41000,0.808,463,0,90,51590,150,57140,4250
33,7172.0,0,0,41000,0.808,463,0,90,51440,150,57140,4250
34,7390.0,0,0,41000,0.8081,464,0,90,51290,150,57140,4250
35,7607.0,0,0,41000,0.8082,464,0,90,51140,150,57140,4250
36,7825.0,0,0,41000,0.8083,464,0,90,51000,140,57140,4250
37,8042.0,0,0,41000,0.8083,464,0,90,50850,140,57140,4250
38,8259.0,0,0,41000,0.8084,464,0,90,50700,140,57140,4250
39,8477.0,0,0,41000,0.8085,464,0,90,50560,140,57140,4250
40,8694.0,0,0,41000,0.8085,464,0,90,50410,140,57140,4250
41,8911.0,0,0,41000,0.8086,464,0,90,50260,140,57140,4250
42,9129.0,0,0,41000,0.8087,464,0,90,50120,140,57140,4250
43,9346.0,0,0,41000,0.8087,464,0,90,49970,140,57140,4250
44,9563.0,0,0,41000,0.8088,464,0,90,49820,140,57140,4250
45,9781.0,0,0,41000,0.8089,464,0,90,49680,140,57140,4250
