,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1129,74,2500,90,71200,360,71200,3560
1,221.0,0,0,10700,0.3129,199,2000,90,71200,430,71200,3560
2,442.0,0,0,18100,0.5129,318,1500,90,70760,300,71200,3560
3,663.0,0,0,23600,0.7129,432,1088,90,70460,260,71200,3560
4,884.0,0,0,27600,0.7574,451,588,90,70210,230,71200,3560
5,1105.0,0,0,29800,0.7431,438,325,90,69990,200,71200,3560
6,1326.0,0,0,31000,0.7938,466,143,90,69790,200,71200,3560
7,1548.0,0,0,31500,0.7842,459,22,90,69590,190,71200,3560
8,1769.0,0,0,31600,0.7853,460,28,90,69400,190,71200,3560
9,1990.0,0,0,31700,0.7857,460,28,90,69220,190,71200,3560
10,2211.0,0,0,31800,0.7861,460,28,90,69030,190,71200,3560
11,2432.0,0,0,31900,0.7866,460,28,90,68840,190,71200,3560
12,2653.0,0,0,32000,0.787,460,28,90,68660,180,71200,3560
13,2874.0,0,0,32100,0.7874,460,27,90,68470,180,71200,3560
14,3095.0,0,0,32200,0.7878,460,27,90,68280,180,71200,3560
15,3316.0,0,0,32300,0.7882,460,27,90,68100,180,71200,3560
16,3537.0,0,0,32400,0.7886,460,27,90,67920,180,71200,3560
17,3758.0,0,0,32500,0.789,460,27,90,67730,180,71200,3560
18,3979.0,0,0,32600,0.7894,460,27,90,67550,180,71200,3560
19,4200.0,0,0,32700,0.7897,460,27,90,67360,180,71200,3560
20,4422.0,0,0,32800,0.7901,460,27,90,67180,180,71200,3560
21,4643.0,0,0,32900,0.7905,460,27,90,67000,180,71200,3560
22,4864.0,0,0,33000,0.7908,460,27,90,66820,180,71200,3560
23,5085.0,0,0,33100,0.7912,460,27,90,66640,180,71200,3560
24,5306.0,0,0,33200,0.7915,460,27,90,66460,180,71200,3560
25,5527.0,0,0,33300,0.7918,460,27,90,66270,180,71200,3560
26,5748.0,0,0,33400,0.7922,460,27,90,66090,180,71200,3560
27,5969.0,0,0,33500,0.7925,460,27,90,65910,180,71200,3560
28,6190.0,0,0,33600,0.7928,460,27,90,65730,180,71200,3560
29,6411.0,0,0,33700,0.7931,460,27,90,65550,180,71200,3560
30,6632.0,0,0,33800,0.7934,460,26,90,65380,180,71200,3560
31,6853.0,0,0,33900,0.7937,460,26,90,65200,180,71200,3560
32,7074.0,0,0,34000,0.794,460,26,90,65020,180,71200,3560
33,7296.0,0,0,34100,0.7943,460,26,90,64840,180,71200,3560
34,7517.0,0,0,34200,0.7946,460,26,90,64660,180,71200,3560
35,7738.0,0,0,34300,0.7949,460,26,90,64490,180,71200,3560
36,7959.0,0,0,34400,0.7951,460,26,90,64310,170,71200,3560
37,8180.0,0,0,34500,0.7954,460,26,90,64130,170,71200,3560
38,8401.0,0,0,34600,0.7957,460,26,90,63960,170,71200,3560
39,8622.0,0,0,34700,0.7959,460,26,90,63780,170,71200,3560
40,8843.0,0,0,34800,0.7962,459,26,90,63610,170,71200,3560
41,9064.0,0,0,34800,0.7964,459,26,90,63430,170,71200,3560
42,9285.0,0,0,34900,0.7967,459,26,90,63260,170,71200,3560
43,9506.0,0,0,35000,0.7969,459,25,90,63080,170,71200,3560
44,9727.0,0,0,35100,0.7972,459,25,90,62910,170,71200,3560
45,9948.0,0,0,35200,0.7974,459,25,90,62740,170,71200,3560
46,10170.0,0,0,35300,0.7976,459,25,90,62560,170,71200,3560
47,10391.0,0,0,35400,0.7979,459,25,90,62390,170,71200,3560
48,10612.0,0,0,35500,0.7981,459,25,90,62220,170,71200,3560
49,10833.0,0,0,35600,0.7983,459,25,90,62050,170,71200,3560
50,11054.0,0,0,35700,0.7985,459,25,90,61880,170,71200,3560
51,11275.0,0,0,35800,0.7987,459,25,90,61700,170,71200,3560
52,11496.0,0,0,35900,0.7989,459,25,90,61530,170,71200,3560
53,11717.0,0,0,36000,0.7992,459,28,90,61360,170,71200,3560
54,11938.0,0,0,36100,0.7987,458,33,90,61190,170,71200,3560
55,12159.0,0,0,36200,0.7972,457,24,90,61020,170,71200,3560
56,12380.0,0,0,36300,0.7973,457,24,90,60850,170,71200,3560
57,12601.0,0,0,36400,0.7976,457,24,90,60680,170,71200,3560
58,12823.0,0,0,36500,0.7978,458,24,90,60520,170,71200,3560
59,13044.0,0,0,36500,0.798,458,24,90,60350,170,71200,3560
60,13265.0,0,0,36600,0.7983,458,24,90,60180,170,71200,3560
61,13486.0,0,0,36700,0.7985,458,24,90,60010,170,71200,3560
62,13707.0,0,0,36800,0.7987,458,24,90,59850,160,71200,3560
63,13928.0,0,0,36900,0.7989,458,32,90,59680,160,71200,3560
64,14149.0,0,0,37000,0.7969,457,-265,90,59510,150,71200,3560
65,14370.0,0,0,36000,0.7991,458,-765,90,59360,130,71200,3560
66,14591.0,0,0,33200,0.7908,459,-1265,90,59220,120,71200,3560
67,14812.0,0,0,28600,0.7423,440,-1765,90,59090,110,71200,3560
68,15033.0,0,0,22000,0.6627,404,-2265,90,58980,100,71200,3560
69,15254.0,0,0,13700,0.5,315,-1906,90,58870,90,71200,3560
70,15475.0,0,0,6700,0.3,194,-1406,90,58780,90,71200,3560
71,15697.0,0,0,1500,0.1,66,-906,90,58690,320,71200,3560
