,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1065,70,2500,90,65840,400,65840,2970
1,224.0,0,0,10800,0.3065,195,2000,90,65840,410,65840,2970
2,447.0,0,0,18300,0.5065,313,1500,90,65420,280,65840,2970
3,671.0,0,0,23900,0.7065,427,1443,90,65140,270,65840,2970
4,894.0,0,0,29200,0.8021,474,943,90,64880,240,65840,2970
5,1118.0,0,0,32700,0.8029,468,443,90,64640,200,65840,2970
6,1341.0,0,0,34400,0.7907,457,0,90,64440,180,65840,2970
7,1565.0,0,0,34400,0.7951,460,24,90,64260,180,65840,2970
8,1788.0,0,0,34500,0.7957,460,26,90,64090,180,65840,2970
9,2012.0,0,0,34600,0.7959,460,26,90,63910,180,65840,2970
10,2235.0,0,0,34700,0.7962,460,26,90,63730,180,65840,2970
11,2459.0,0,0,34800,0.7964,460,26,90,63550,180,65840,2970
12,2682.0,0,0,34900,0.7967,459,26,90,63380,170,65840,2970
13,2906.0,0,0,35000,0.7969,459,26,90,63200,170,65840,2970
14,3129.0,0,0,35100,0.7972,459,25,90,63020,170,65840,2970
15,3353.0,0,0,35200,0.7974,459,25,90,62850,170,65840,2970
16,3577.0,0,0,35300,0.7977,459,25,90,62680,170,65840,2970
17,3800.0,0,0,35300,0.7979,459,25,90,62500,170,65840,2970
18,4024.0,0,0,35400,0.7981,459,25,90,62320,170,65840,2970
19,4247.0,0,0,35500,0.7983,459,25,90,62150,170,65840,2970
20,4471.0,0,0,35600,0.7986,459,25,90,61980,170,65840,2970
21,4694.0,0,0,35700,0.7988,459,25,90,61800,170,65840,2970
22,4918.0,0,0,35800,0.799,459,25,90,61630,170,65840,2970
23,5141.0,0,0,35900,0.7992,459,25,90,61460,170,65840,2970
24,5365.0,0,0,36000,0.7994,459,33,90,61290,170,65840,2970
25,5588.0,0,0,36100,0.7977,458,27,90,61110,170,65840,2970
26,5812.0,0,0,36200,0.7974,457,24,90,60940,170,65840,2970
27,6035.0,0,0,36300,0.7976,457,24,90,60770,170,65840,2970
28,6259.0,0,0,36400,0.7979,458,24,90,60600,170,65840,2970
29,6482.0,0,0,36500,0.7981,458,24,90,60430,170,65840,2970
30,6706.0,0,0,36600,0.7983,458,24,90,60260,170,65840,2970
31,6929.0,0,0,36700,0.7985,458,24,90,60090,170,65840,2970
32,7153.0,0,0,36800,0.7988,458,24,90,59920,170,65840,2970
33,7377.0,0,0,36800,0.799,458,24,90,59760,170,65840,2970
34,7600.0,0,0,36900,0.7992,458,24,90,59590,170,65840,2970
35,7824.0,0,0,37000,0.7994,459,24,90,59420,170,65840,2970
36,8047.0,0,0,37100,0.7996,459,24,90,59250,170,65840,2970
37,8271.0,0,0,37200,0.7998,459,24,90,59080,170,65840,2970
38,8494.0,0,0,37300,0.8,459,24,90,58920,160,65840,2970
39,8718.0,0,0,37400,0.8002,459,23,90,58750,160,65840,2970
40,8941.0,0,0,37500,0.8004,459,23,90,58580,160,65840,2970
41,9165.0,0,0,37600,0.8006,459,23,90,58420,160,65840,2970
42,9388.0,0,0,37600,0.8008,459,23,90,58250,160,65840,2970
43,9612.0,0,0,37700,0.801,459,23,90,58090,160,65840,2970
44,9835.0,0,0,37800,0.8012,460,23,90,57920,160,65840,2970
45,10059.0,0,0,37900,0.8014,460,23,90,57760,160,65840,2970
46,10282.0,0,0,38000,0.8016,460,23,90,57590,160,65840,2970
47,10506.0,0,0,38100,0.8018,460,23,90,57430,160,65840,2970
48,10730.0,0,0,38200,0.802,460,23,90,57270,160,65840,2970
49,10953.0,0,0,38200,0.8021,460,23,90,57100,160,65840,2970
50,11177.0,0,0,38300,0.8023,460,23,90,56940,160,65840,2970
51,11400.0,0,0,38400,0.8025,460,28,90,56780,160,65840,2970
52,11624.0,0,0,38500,0.8009,459,-294,90,56620,150,65840,2970
53,11847.0,0,0,37400,0.8022,460,-794,90,56460,130,65840,2970
54,12071.0,0,0,34500,0.7951,459,-1294,90,56330,120,65840,2970
55,12294.0,0,0,29600,0.7511,443,-1794,90,56200,110,65840,2970
56,12518.0,0,0,23000,0.665,404,-2294,90,56080,100,65840,2970
57,12741.0,0,0,14400,0.5,314,-1983,90,55980,90,65840,2970
58,12965.0,0,0,7000,0.3,194,-1483,90,55880,90,65840,2970
59,13188.0,0,0,1500,0.1,66,-983,90,55800,260,65840,2970
