,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1046,69,2500,90,64500,400,64500,4150
1,219.0,0,0,10600,0.3046,194,2000,90,64500,390,64500,4150
2,438.0,0,0,17900,0.5046,313,1500,90,64100,270,64500,4150
3,656.0,0,0,23400,0.7046,427,1560,90,63830,270,64500,4150
4,875.0,0,0,29100,0.805,476,1060,90,63570,240,64500,4150
5,1094.0,0,0,32900,0.8038,468,560,90,63330,200,64500,4150
6,1313.0,0,0,35000,0.7985,460,60,90,63130,170,64500,4150
7,1531.0,0,0,35200,0.7927,457,1,90,62960,170,64500,4150
8,1750.0,0,0,35200,0.7973,459,26,90,62790,170,64500,4150
9,1969.0,0,0,35300,0.7974,459,25,90,62620,170,64500,4150
10,2188.0,0,0,35400,0.7976,459,25,90,62450,170,64500,4150
11,2406.0,0,0,35500,0.7979,459,25,90,62280,170,64500,4150
12,2625.0,0,0,35600,0.7981,459,25,90,62110,170,64500,4150
13,2844.0,0,0,35700,0.7983,459,25,90,61940,170,64500,4150
14,3063.0,0,0,35700,0.7985,459,25,90,61770,170,64500,4150
15,3281.0,0,0,35800,0.7987,459,25,90,61600,170,64500,4150
16,3500.0,0,0,35900,0.7989,459,25,90,61430,170,64500,4150
17,3719.0,0,0,36000,0.7991,458,33,90,61260,170,64500,4150
18,3938.0,0,0,36100,0.7975,457,27,90,61090,170,64500,4150
19,4156.0,0,0,36200,0.7971,457,24,90,60920,170,64500,4150
20,4375.0,0,0,36300,0.7974,457,24,90,60760,160,64500,4150
21,4594.0,0,0,36400,0.7976,457,24,90,60590,160,64500,4150
22,4813.0,0,0,36500,0.7978,458,24,90,60420,160,64500,4150
23,5031.0,0,0,36600,0.798,458,24,90,60260,160,64500,4150
24,5250.0,0,0,36700,0.7982,458,24,90,60090,160,64500,4150
25,5469.0,0,0,36800,0.7985,458,24,90,59930,160,64500,4150
26,5688.0,0,0,36800,0.7987,458,24,90,59760,160,64500,4150
27,5906.0,0,0,36900,0.7989,458,24,90,59600,160,64500,4150
28,6125.0,0,0,37000,0.7991,458,24,90,59440,160,64500,4150
29,6344.0,0,0,37100,0.7993,458,24,90,59270,160,64500,4150
30,6563.0,0,0,37200,0.7995,459,24,90,59110,160,64500,4150
31,6781.0,0,0,37300,0.7997,459,24,90,58940,160,64500,4150
32,7000.0,0,0,37400,0.7999,459,23,90,58780,160,64500,4150
33,7219.0,0,0,37500,0.8001,459,23,90,58620,160,64500,4150
34,7438.0,0,0,37500,0.8003,459,23,90,58460,160,64500,4150
35,7656.0,0,0,37600,0.8005,459,23,90,58290,160,64500,4150
36,7875.0,0,0,37700,0.8007,459,23,90,58130,160,64500,4150
37,8094.0,0,0,37800,0.8009,459,23,90,57970,160,64500,4150
38,8313.0,0,0,37900,0.8011,459,23,90,57810,160,64500,4150
39,8531.0,0,0,38000,0.8013,460,23,90,57650,160,64500,4150
40,8750.0,0,0,38000,0.8014,460,23,90,57490,160,64500,4150
41,8969.0,0,0,38100,0.8016,460,23,90,57330,160,64500,4150
42,9188.0,0,0,38200,0.8018,460,23,90,57170,160,64500,4150
43,9406.0,0,0,38300,0.802,460,23,90,57010,160,64500,4150
44,9625.0,0,0,38400,0.8022,460,23,90,56850,160,64500,4150
45,9844.0,0,0,38500,0.8023,460,23,90,56690,160,64500,4150
46,10063.0,0,0,38500,0.8025,460,23,90,56530,160,64500,4150
47,10282.0,0,0,38600,0.8027,460,23,90,56370,160,64500,4150
48,10500.0,0,0,38700,0.8028,460,23,90,56210,160,64500,4150
49,10719.0,0,0,38800,0.803,461,23,90,56060,160,64500,4150
50,10938.0,0,0,38900,0.8032,461,23,90,55900,160,64500,4150
51,11157.0,0,0,39000,0.8033,461,23,90,55740,150,64500,4150
52,11375.0,0,0,39000,0.8035,461,22,90,55580,150,64500,4150
53,11594.0,0,0,39100,0.8037,461,22,90,55430,150,64500,4150
