,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,2500,90,60490,170,60490,600
1,91.0,0,0,5300,0.5,325,2500,90,60320,140,60490,600
2,182.0,0,0,9100,0.6739,432,2500,90,60180,150,60490,600
3,272.0,0,0,12800,0.7028,444,2500,90,60040,140,60490,600
4,363.0,0,0,16600,0.7356,458,2500,90,59900,140,60490,600
5,454.0,0,0,20400,0.7684,471,2500,90,59760,130,60490,600
6,545.0,0,0,24200,0.8001,483,2500,90,59630,130,60490,600
7,636.0,0,0,28000,0.8146,484,2230,90,59500,120,60490,600
8,726.0,0,0,31400,0.8133,476,1730,90,59390,110,60490,600
9,817.0,0,0,34000,0.8109,470,1230,90,59280,90,60490,600
10,908.0,0,0,35800,0.808,464,730,90,59190,80,60490,600
11,999.0,0,0,36900,0.8054,462,230,90,59110,70,60490,600
12,1090.0,0,0,37300,0.7953,456,-20,90,59030,70,60490,600
13,1180.0,0,0,37300,0.8004,459,21,90,58970,70,60490,600
14,1271.0,0,0,37300,0.8007,459,17,90,58900,70,60490,600
15,1362.0,0,0,37300,0.8015,460,-77,90,58830,70,60490,600
16,1453.0,0,0,37200,0.8034,461,-350,90,58770,60,60490,600
17,1544.0,0,0,36700,0.8026,460,-604,90,58700,60,60490,600
18,1634.0,0,0,35800,0.8016,460,-797,90,58650,50,60490,600
19,1725.0,0,0,34600,0.8,462,-1007,90,58590,50,60490,600
20,1816.0,0,0,33000,0.7975,464,-1270,90,58540,50,60490,600
21,1907.0,0,0,31100,0.7934,465,-1601,90,58480,50,60490,600
22,1998.0,0,0,28700,0.7856,466,-2009,90,58430,50,60490,600
23,2088.0,0,0,25600,0.7664,460,-2451,90,58390,40,60490,600
24,2179.0,0,0,21900,0.7126,434,-2500,90,58340,40,60490,600
25,2270.0,0,0,18100,0.6619,410,-2500,90,58300,40,60490,600
26,2361.0,0,0,14400,0.6172,388,-2500,90,58260,40,60490,600
27,2452.0,0,0,10600,0.5774,368,-2500,90,58220,40,60490,600
28,2542.0,0,0,6800,0.5,323,-2000,90,58180,40,60490,600
29,2633.0,0,0,3800,0.3,196,-1500,90,58140,30,60490,600
30,2724.0,0,0,1500,0.1,66,-1000,90,58100,120,60490,600
