,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1437,90,55800,290,55800,2970
1,218.0,0,0,6700,0.5,323,1937,90,55520,290,55800,2970
2,436.0,0,0,13800,0.7,441,2437,90,55230,330,55800,2970
3,654.0,0,0,22600,0.7985,485,1937,90,54920,290,55800,2970
4,872.0,0,0,29700,0.8073,476,1437,90,54660,240,55800,2970
5,1090.0,0,0,34900,0.8089,466,937,90,54430,200,55800,2970
6,1308.0,0,0,38300,0.8083,464,437,90,54230,170,55800,2970
7,1526.0,0,0,39900,0.8009,459,12,90,54060,150,55800,2970
8,1744.0,0,0,39900,0.8058,462,22,90,53910,150,55800,2970
9,1962.0,0,0,40000,0.806,462,22,90,53760,150,55800,2970
10,2180.0,0,0,40100,0.8061,462,22,90,53600,150,55800,2970
11,2398.0,0,0,40200,0.8063,462,22,90,53450,150,55800,2970
12,2616.0,0,0,40200,0.8064,463,22,90,53300,150,55800,2970
13,2834.0,0,0,40300,0.8066,463,22,90,53140,150,55800,2970
14,3052.0,0,0,40400,0.8067,463,22,90,52990,150,55800,2970
15,3270.0,0,0,40500,0.8069,463,22,90,52840,150,55800,2970
16,3488.0,0,0,40600,0.807,463,22,90,52690,150,55800,2970
17,3707.0,0,0,40600,0.8072,463,22,90,52540,150,55800,2970
18,3925.0,0,0,40700,0.8073,463,22,90,52390,150,55800,2970
19,4143.0,0,0,40800,0.8074,463,22,90,52240,150,55800,2970
20,4361.0,0,0,40900,0.8076,463,22,90,52090,150,55800,2970
21,4579.0,0,0,40900,0.8077,463,18,90,51940,150,55800,2970
22,4797.0,0,0,41000,0.809,464,0,90,51790,150,55800,2970
23,5015.0,0,0,41000,0.8091,464,0,90,51640,150,55800,2970
24,5233.0,0,0,41000,0.8091,464,0,90,51490,150,55800,2970
25,5451.0,0,0,41000,0.8092,464,0,90,51340,150,55800,2970
26,5669.0,0,0,41000,0.8093,464,0,90,51190,150,55800,2970
27,5887.0,0,0,41000,0.8094,464,0,90,51040,150,55800,2970
28,6105.0,0,0,41000,0.8094,464,0,90,50900,150,55800,2970
29,6323.0,0,0,41000,0.8095,464,0,90,50750,150,55800,2970
30,6541.0,0,0,41000,0.8096,464,0,90,50600,140,55800,2970
31,6759.0,0,0,41000,0.8096,464,0,90,50450,140,55800,2970
32,6977.0,0,0,41000,0.8097,464,0,90,50300,140,55800,2970
33,7195.0,0,0,41000,0.8098,464,0,90,50160,140,55800,2970
34,7413.0,0,0,41000,0.8099,465,0,90,50010,140,55800,2970
35,7631.0,0,0,41000,0.8099,465,0,90,49860,140,55800,2970
36,7849.0,0,0,41000,0.81,465,0,90,49720,140,55800,2970
37,8067.0,0,0,41000,0.8101,465,0,90,49570,140,55800,2970
38,8285.0,0,0,41000,0.8102,465,0,90,49420,140,55800,2970
39,8503.0,0,0,41000,0.8102,465,0,90,49280,140,55800,2970
40,8721.0,0,0,41000,0.8103,465,0,90,49130,140,55800,2970
41,8939.0,0,0,41000,0.8104,465,0,90,48990,140,55800,2970
42,9157.0,0,0,41000,0.8104,465,0,90,48840,140,55800,2970
43,9375.0,0,0,41000,0.8105,465,0,90,48700,140,55800,2970
44,9593.0,0,0,41000,0.8106,465,0,90,48550,140,55800,2970
45,9811.0,0,0,41000,0.8107,465,0,90,48400,140,55800,2970
46,10029.0,0,0,41000,0.8107,465,0,90,48260,140,55800,2970
47,10247.0,0,0,41000,0.8108,465,0,90,48120,140,55800,2970
48,10465.0,0,0,41000,0.8109,465,0,90,47970,140,55800,2970
49,10683.0,0,0,41000,0.811,465,0,90,47830,140,55800,2970
50,10901.0,0,0,41000,0.811,465,0,90,47680,140,55800,2970
51,11120.0,0,0,41000,0.8111,465,0,90,47540,140,55800,2970
52,11338.0,0,0,41000,0.811,465,-475,90,47390,130,55800,2970
53,11556.0,0,0,39300,0.8091,464,-975,90,47260,120,55800,2970
54,11774.0,0,0,35700,0.7989,459,-1475,90,47140,110,55800,2970
55,11992.0,0,0,30400,0.7373,434,-1975,90,47020,100,55800,2970
56,12210.0,0,0,23200,0.6441,391,-2475,90,46910,90,55800,2970
57,12428.0,0,0,14200,0.5,314,-2000,90,46810,90,55800,2970
58,12646.0,0,0,7000,0.3,194,-1500,90,46720,80,55800,2970
59,12864.0,0,0,1500,0.1,66,-1000,90,46640,150,55800,2970
