,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1204,90,67850,310,67850,4250
1,216.0,0,0,5800,0.5,324,1704,90,67540,310,67850,4250
2,433.0,0,0,12000,0.6832,433,2204,90,67230,350,67850,4250
3,649.0,0,0,19900,0.7444,457,1704,90,66900,300,67850,4250
4,866.0,0,0,26100,0.7818,468,1204,90,66620,260,67850,4250
5,1082.0,0,0,30400,0.8034,473,704,90,66370,220,67850,4250
6,1299.0,0,0,33000,0.8007,466,204,90,66150,190,67850,4250
7,1515.0,0,0,33700,0.7827,454,0,90,65960,170,67850,4250
8,1731.0,0,0,33700,0.7871,456,0,90,65790,170,67850,4250
9,1948.0,0,0,33700,0.7912,459,13,90,65620,170,67850,4250
10,2164.0,0,0,33700,0.7934,460,27,90,65440,170,67850,4250
11,2381.0,0,0,33800,0.7936,460,26,90,65270,170,67850,4250
12,2597.0,0,0,33900,0.7939,460,26,90,65090,170,67850,4250
13,2813.0,0,0,34000,0.7942,460,26,90,64920,170,67850,4250
14,3030.0,0,0,34100,0.7945,460,26,90,64750,170,67850,4250
15,3246.0,0,0,34200,0.7948,460,26,90,64570,170,67850,4250
16,3463.0,0,0,34300,0.795,460,26,90,64400,170,67850,4250
17,3679.0,0,0,34400,0.7953,460,26,90,64230,170,67850,4250
18,3896.0,0,0,34500,0.7956,460,26,90,64050,170,67850,4250
19,4112.0,0,0,34600,0.7958,460,26,90,63880,170,67850,4250
20,4328.0,0,0,34700,0.7961,460,26,90,63710,170,67850,4250
21,4545.0,0,0,34800,0.7963,459,26,90,63540,170,67850,4250
22,4761.0,0,0,34900,0.7966,459,26,90,63370,170,67850,4250
23,4978.0,0,0,35000,0.7968,459,26,90,63200,170,67850,4250
24,5194.0,0,0,35100,0.797,459,25,90,63030,170,67850,4250
25,5411.0,0,0,35200,0.7973,459,25,90,62860,170,67850,4250
26,5627.0,0,0,35200,0.7975,459,25,90,62690,170,67850,4250
27,5843.0,0,0,35300,0.7977,459,25,90,62520,170,67850,4250
28,6060.0,0,0,35400,0.7979,459,25,90,62350,170,67850,4250
29,6276.0,0,0,35500,0.7982,459,25,90,62180,170,67850,4250
30,6493.0,0,0,35600,0.7984,459,25,90,62010,170,67850,4250
31,6709.0,0,0,35700,0.7986,459,25,90,61840,170,67850,4250
32,6926.0,0,0,35800,0.7988,459,25,90,61680,170,67850,4250
33,7142.0,0,0,35900,0.799,459,25,90,61510,170,67850,4250
34,7358.0,0,0,36000,0.7992,459,28,90,61340,160,67850,4250
35,7575.0,0,0,36100,0.7988,458,33,90,61180,160,67850,4250
36,7791.0,0,0,36200,0.7972,457,24,90,61010,160,67850,4250
37,8008.0,0,0,36300,0.7974,457,24,90,60840,160,67850,4250
38,8224.0,0,0,36400,0.7976,457,24,90,60680,160,67850,4250
39,8440.0,0,0,36500,0.7978,458,24,90,60520,160,67850,4250
40,8657.0,0,0,36500,0.7981,458,24,90,60350,160,67850,4250
41,8873.0,0,0,36600,0.7983,458,24,90,60190,160,67850,4250
42,9090.0,0,0,36700,0.7985,458,24,90,60020,160,67850,4250
43,9306.0,0,0,36800,0.7987,458,24,90,59860,160,67850,4250
44,9523.0,0,0,36900,0.7989,458,24,90,59700,160,67850,4250
45,9739.0,0,0,37000,0.7991,458,24,90,59530,160,67850,4250
46,9955.0,0,0,37100,0.7993,458,24,90,59370,160,67850,4250
47,10172.0,0,0,37100,0.7995,459,24,90,59210,160,67850,4250
48,10388.0,0,0,37200,0.7997,459,24,90,59050,160,67850,4250
49,10605.0,0,0,37300,0.7999,459,24,90,58890,160,67850,4250
50,10821.0,0,0,37400,0.8001,459,23,90,58720,160,67850,4250
51,11038.0,0,0,37500,0.8003,459,23,90,58560,160,67850,4250
52,11254.0,0,0,37600,0.8005,459,23,90,58400,160,67850,4250
53,11470.0,0,0,37600,0.8007,459,23,90,58240,160,67850,4250
54,11687.0,0,0,37700,0.8009,459,23,90,58080,160,67850,4250
55,11903.0,0,0,37800,0.8011,459,23,90,57920,160,67850,4250
56,12120.0,0,0,37900,0.8013,460,23,90,57760,160,67850,4250
57,12336.0,0,0,38000,0.8015,460,23,90,57600,160,67850,4250
58,12553.0,0,0,38100,0.8016,460,23,90,57450,160,67850,4250
59,12769.0,0,0,38200,0.8018,460,23,90,57290,160,67850,4250
60,12985.0,0,0,38200,0.802,460,23,90,57130,160,67850,4250
61,13202.0,0,0,38300,0.8022,460,23,90,56970,160,67850,4250
62,13418.0,0,0,38400,0.8023,460,23,90,56810,160,67850,4250
63,13635.0,0,0,38500,0.8025,460,23,90,56660,150,67850,4250
64,13851.0,0,0,38600,0.8027,460,23,90,56500,150,67850,4250
65,14067.0,0,0,38600,0.8029,460,23,90,56340,150,67850,4250
66,14284.0,0,0,38700,0.803,461,23,90,56190,150,67850,4250
67,14500.0,0,0,38800,0.8032,461,23,90,56030,150,67850,4250
68,14717.0,0,0,38900,0.8034,461,23,90,55870,150,67850,4250
69,14933.0,0,0,39000,0.8035,461,23,90,55720,150,67850,4250
70,15150.0,0,0,39100,0.8037,461,23,90,55560,150,67850,4250
71,15366.0,0,0,39100,0.8038,461,22,90,55410,150,67850,4250
72,15582.0,0,0,39200,0.804,461,22,90,55250,150,67850,4250
73,15799.0,0,0,39300,0.8042,461,22,90,55100,150,67850,4250
74,16015.0,0,0,39400,0.8043,461,22,90,54940,150,67850,4250
75,16232.0,0,0,39500,0.8045,461,22,90,54790,150,67850,4250
76,16448.0,0,0,39500,0.8046,462,22,90,54640,150,67850,4250
77,16665.0,0,0,39600,0.8048,462,25,90,54480,150,67850,4250
78,16881.0,0,0,39700,0.8037,461,-419,90,54330,140,67850,4250
79,17097.0,0,0,38200,0.8043,461,-919,90,54190,120,67850,4250
80,17314.0,0,0,34900,0.7968,460,-1419,90,54070,110,67850,4250
81,17530.0,0,0,29800,0.749,442,-1919,90,53950,100,67850,4250
82,17747.0,0,0,22800,0.6617,402,-2419,90,53840,90,67850,4250
83,17963.0,0,0,14100,0.5,314,-2000,90,53740,90,67850,4250
84,18180.0,0,0,6900,0.3,194,-1500,90,53640,80,67850,4250
85,18396.0,0,0,1500,0.1,66,-1000,90,53560,220,67850,4250
