,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1162,76,2389,90,74540,360,74540,2970
1,227.0,0,0,10500,0.3162,201,1889,90,74540,440,74540,2970
2,454.0,0,0,17700,0.5162,320,1389,90,74090,310,74540,2970
3,681.0,0,0,23000,0.7162,435,889,90,73790,260,74540,2970
4,908.0,0,0,26300,0.7287,436,389,90,73530,220,74540,2970
5,1136.0,0,0,27800,0.7168,426,0,90,73300,190,74540,2970
6,1363.0,0,0,27800,0.7201,428,0,90,73110,200,74540,2970
7,1590.0,0,0,27800,0.7233,430,0,90,72910,200,74540,2970
8,1817.0,0,0,27800,0.7263,432,30,90,72720,200,74540,2970
9,2044.0,0,0,27900,0.7279,433,34,90,72520,200,74540,2970
10,2271.0,0,0,28000,0.7293,433,34,90,72320,200,74540,2970
11,2498.0,0,0,28200,0.7307,434,34,90,72130,200,74540,2970
12,2725.0,0,0,28300,0.7322,435,34,90,71930,200,74540,2970
13,2952.0,0,0,28400,0.7336,435,34,90,71740,200,74540,2970
14,3179.0,0,0,28500,0.735,436,34,90,71540,200,74540,2970
15,3407.0,0,0,28700,0.7364,436,33,90,71350,200,74540,2970
16,3634.0,0,0,28800,0.7378,437,33,90,71150,190,74540,2970
17,3861.0,0,0,28900,0.7393,438,33,90,70960,190,74540,2970
18,4088.0,0,0,29100,0.7407,438,33,90,70760,190,74540,2970
19,4315.0,0,0,29200,0.7421,439,33,90,70570,190,74540,2970
20,4542.0,0,0,29300,0.7435,440,33,90,70380,190,74540,2970
21,4769.0,0,0,29400,0.7449,440,11,90,70180,190,74540,2970
22,4996.0,0,0,29500,0.7474,442,404,90,69990,210,74540,2970
23,5223.0,0,0,31000,0.7936,466,129,90,69780,200,74540,2970
24,5451.0,0,0,31500,0.7849,460,22,90,69580,190,74540,2970
25,5678.0,0,0,31600,0.7859,460,28,90,69390,190,74540,2970
26,5905.0,0,0,31700,0.7864,460,28,90,69190,190,74540,2970
27,6132.0,0,0,31800,0.7868,460,28,90,69000,190,74540,2970
28,6359.0,0,0,31900,0.7873,460,28,90,68810,190,74540,2970
29,6586.0,0,0,32000,0.7877,460,28,90,68620,190,74540,2970
30,6813.0,0,0,32100,0.7881,460,28,90,68430,190,74540,2970
31,7040.0,0,0,32200,0.7885,460,28,90,68240,190,74540,2970
32,7267.0,0,0,32300,0.7889,460,27,90,68050,190,74540,2970
33,7494.0,0,0,32400,0.7893,460,27,90,67860,190,74540,2970
34,7722.0,0,0,32500,0.7897,460,27,90,67670,190,74540,2970
35,7949.0,0,0,32600,0.7901,460,27,90,67480,190,74540,2970
36,8176.0,0,0,32700,0.7905,460,27,90,67290,190,74540,2970
37,8403.0,0,0,32800,0.7909,460,27,90,67100,190,74540,2970
38,8630.0,0,0,32900,0.7912,460,27,90,66920,190,74540,2970
39,8857.0,0,0,33000,0.7916,460,27,90,66730,190,74540,2970
40,9084.0,0,0,33100,0.7919,460,27,90,66540,190,74540,2970
41,9311.0,0,0,33200,0.7923,460,27,90,66360,180,74540,2970
42,9538.0,0,0,33300,0.7926,460,27,90,66170,180,74540,2970
43,9766.0,0,0,33400,0.793,460,27,90,65990,180,74540,2970
44,9993.0,0,0,33500,0.7933,460,27,90,65800,180,74540,2970
45,10220.0,0,0,33600,0.7936,460,27,90,65620,180,74540,2970
46,10447.0,0,0,33700,0.7939,460,27,90,65430,180,74540,2970
47,10674.0,0,0,33800,0.7942,460,27,90,65250,180,74540,2970
48,10901.0,0,0,33900,0.7945,460,26,90,65060,180,74540,2970
49,11128.0,0,0,34000,0.7948,460,26,90,64880,180,74540,2970
50,11355.0,0,0,34100,0.7951,460,26,90,64700,180,74540,2970
51,11582.0,0,0,34200,0.7955,460,49,90,64520,180,74540,2970
52,11809.0,0,0,34400,0.7921,458,-119,90,64340,170,74540,2970
53,12037.0,0,0,34000,0.7959,461,-619,90,64160,150,74540,2970
54,12264.0,0,0,31600,0.7863,460,-1119,90,64010,130,74540,2970
55,12491.0,0,0,27400,0.7366,439,-1619,90,63870,120,74540,2970
56,12718.0,0,0,21300,0.6621,405,-2119,90,63740,100,74540,2970
57,12945.0,0,0,13200,0.5,315,-1801,90,63630,90,74540,2970
58,13172.0,0,0,6400,0.3,194,-1301,90,63530,90,74540,2970
59,13399.0,0,0,1500,0.1,66,-801,90,63440,420,74540,2970
