,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1086,90,71200,330,71200,1490
1,224.0,0,0,5600,0.5,324,1586,90,70870,320,71200,1490
2,449.0,0,0,11500,0.673,427,2086,90,70550,360,71200,1490
3,673.0,0,0,19300,0.7291,449,1586,90,70210,310,71200,1490
4,898.0,0,0,25200,0.7592,457,1086,90,69910,260,71200,1490
5,1122.0,0,0,29300,0.7544,446,586,90,69650,220,71200,1490
6,1347.0,0,0,31500,0.7876,461,86,90,69430,190,71200,1490
7,1571.0,0,0,31800,0.7819,457,-24,90,69240,190,71200,1490
8,1796.0,0,0,31700,0.7879,461,31,90,69050,190,71200,1490
9,2020.0,0,0,31800,0.7881,461,28,90,68860,190,71200,1490
10,2245.0,0,0,31900,0.7885,461,28,90,68670,190,71200,1490
11,2469.0,0,0,32000,0.789,461,28,90,68480,190,71200,1490
12,2694.0,0,0,32100,0.7894,461,28,90,68290,190,71200,1490
13,2918.0,0,0,32200,0.7898,461,28,90,68110,190,71200,1490
14,3143.0,0,0,32300,0.7902,461,28,90,67920,190,71200,1490
15,3367.0,0,0,32400,0.7906,461,28,90,67730,190,71200,1490
16,3592.0,0,0,32600,0.791,461,27,90,67540,190,71200,1490
17,3816.0,0,0,32700,0.7913,461,27,90,67360,190,71200,1490
18,4041.0,0,0,32800,0.7917,461,27,90,67170,180,71200,1490
19,4265.0,0,0,32900,0.7921,461,27,90,66990,180,71200,1490
20,4490.0,0,0,33000,0.7924,461,27,90,66800,180,71200,1490
21,4714.0,0,0,33100,0.7928,461,26,90,66620,180,71200,1490
22,4939.0,0,0,33200,0.7933,461,64,90,66430,180,71200,1490
23,5163.0,0,0,33400,0.7886,458,-95,90,66250,180,71200,1490
24,5388.0,0,0,33000,0.7955,463,-595,90,66070,150,71200,1490
25,5612.0,0,0,30800,0.7855,461,-1095,90,65910,140,71200,1490
26,5837.0,0,0,26700,0.7362,440,-1595,90,65770,120,71200,1490
27,6061.0,0,0,20800,0.6641,407,-2095,90,65640,100,71200,1490
28,6286.0,0,0,12900,0.5,316,-1776,90,65530,90,71200,1490
29,6510.0,0,0,6300,0.3,194,-1276,90,65440,90,71200,1490
30,6735.0,0,0,1500,0.1,66,-776,90,65350,450,71200,1490
