,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.118,78,2326,90,76550,350,76550,3560
1,227.0,0,0,10300,0.318,203,1826,90,76550,440,76550,3560
2,453.0,0,0,17200,0.518,322,1326,90,76100,310,76550,3560
3,680.0,0,0,22200,0.7159,436,826,90,75790,270,76550,3560
4,906.0,0,0,25300,0.7125,428,326,90,75530,220,76550,3560
5,1133.0,0,0,26500,0.7024,420,0,90,75310,200,76550,3560
6,1359.0,0,0,26500,0.7057,422,0,90,75110,200,76550,3560
7,1586.0,0,0,26500,0.7088,424,0,90,74920,200,76550,3560
8,1812.0,0,0,26500,0.7118,426,21,90,74720,200,76550,3560
9,2039.0,0,0,26600,0.7138,427,35,90,74520,200,76550,3560
10,2265.0,0,0,26700,0.7152,427,34,90,74320,200,76550,3560
11,2492.0,0,0,26900,0.7166,428,34,90,74120,200,76550,3560
12,2718.0,0,0,27000,0.718,429,34,90,73920,200,76550,3560
13,2945.0,0,0,27100,0.7194,429,34,90,73720,200,76550,3560
14,3171.0,0,0,27300,0.7208,430,34,90,73520,200,76550,3560
15,3398.0,0,0,27400,0.7222,430,34,90,73320,200,76550,3560
16,3624.0,0,0,27500,0.7236,431,34,90,73120,200,76550,3560
17,3851.0,0,0,27600,0.725,432,34,90,72930,200,76550,3560
18,4077.0,0,0,27800,0.7264,432,34,90,72730,200,76550,3560
19,4304.0,0,0,27900,0.7278,433,34,90,72530,200,76550,3560
20,4530.0,0,0,28000,0.7292,433,34,90,72340,200,76550,3560
21,4757.0,0,0,28200,0.7307,434,34,90,72140,200,76550,3560
22,4983.0,0,0,28300,0.7321,435,34,90,71940,200,76550,3560
23,5210.0,0,0,28400,0.7335,435,34,90,71750,200,76550,3560
24,5436.0,0,0,28500,0.7349,436,34,90,71550,190,76550,3560
25,5663.0,0,0,28700,0.7363,436,33,90,71360,190,76550,3560
26,5889.0,0,0,28800,0.7377,437,33,90,71160,190,76550,3560
27,6116.0,0,0,28900,0.7392,438,33,90,70970,190,76550,3560
28,6342.0,0,0,29000,0.7406,438,33,90,70780,190,76550,3560
29,6569.0,0,0,29200,0.742,439,33,90,70580,190,76550,3560
30,6795.0,0,0,29300,0.7434,439,33,90,70390,190,76550,3560
31,7022.0,0,0,29400,0.7448,440,33,90,70200,190,76550,3560
32,7248.0,0,0,29500,0.7462,441,33,90,70010,190,76550,3560
33,7475.0,0,0,29700,0.7476,441,12,90,69820,190,76550,3560
34,7701.0,0,0,29700,0.7501,443,403,90,69620,210,76550,3560
35,7928.0,0,0,31200,0.7937,465,118,90,69410,200,76550,3560
36,8154.0,0,0,31700,0.7858,460,23,90,69220,190,76550,3560
37,8381.0,0,0,31800,0.7867,460,28,90,69020,190,76550,3560
38,8607.0,0,0,31900,0.7871,460,28,90,68830,190,76550,3560
39,8834.0,0,0,32000,0.7876,460,28,90,68640,190,76550,3560
40,9060.0,0,0,32100,0.788,460,28,90,68450,190,76550,3560
41,9287.0,0,0,32200,0.7884,460,27,90,68260,190,76550,3560
42,9513.0,0,0,32300,0.7888,460,27,90,68070,190,76550,3560
43,9740.0,0,0,32400,0.7892,460,27,90,67880,190,76550,3560
44,9966.0,0,0,32500,0.7896,460,27,90,67700,190,76550,3560
45,10193.0,0,0,32600,0.79,460,27,90,67510,190,76550,3560
46,10419.0,0,0,32700,0.7904,460,27,90,67320,190,76550,3560
47,10646.0,0,0,32800,0.7907,460,27,90,67130,190,76550,3560
48,10872.0,0,0,32900,0.7911,460,27,90,66940,190,76550,3560
49,11099.0,0,0,33000,0.7915,460,27,90,66760,190,76550,3560
50,11326.0,0,0,33100,0.7918,460,27,90,66570,180,76550,3560
51,11552.0,0,0,33200,0.7922,460,27,90,66390,180,76550,3560
52,11779.0,0,0,33300,0.7925,460,27,90,66200,180,76550,3560
53,12005.0,0,0,33400,0.7928,460,27,90,66020,180,76550,3560
54,12232.0,0,0,33500,0.7931,460,27,90,65830,180,76550,3560
55,12458.0,0,0,33600,0.7935,460,27,90,65650,180,76550,3560
56,12685.0,0,0,33700,0.7938,460,27,90,65460,180,76550,3560
57,12911.0,0,0,33800,0.7941,460,27,90,65280,180,76550,3560
58,13138.0,0,0,33900,0.7944,460,26,90,65100,180,76550,3560
59,13364.0,0,0,34000,0.7947,460,26,90,64920,180,76550,3560
60,13591.0,0,0,34100,0.795,460,26,90,64730,180,76550,3560
61,13817.0,0,0,34200,0.7953,460,26,90,64550,180,76550,3560
62,14044.0,0,0,34300,0.7956,460,26,90,64370,180,76550,3560
63,14270.0,0,0,34400,0.7959,460,47,90,64190,180,76550,3560
64,14497.0,0,0,34600,0.7928,458,-131,90,64010,170,76550,3560
65,14723.0,0,0,34100,0.796,461,-631,90,63840,150,76550,3560
66,14950.0,0,0,31700,0.7864,460,-1131,90,63680,130,76550,3560
67,15176.0,0,0,27500,0.7366,439,-1631,90,63540,120,76550,3560
68,15403.0,0,0,21300,0.6619,405,-2131,90,63420,100,76550,3560
69,15629.0,0,0,13200,0.5,315,-1806,90,63310,90,76550,3560
70,15856.0,0,0,6400,0.3,194,-1306,90,63210,90,76550,3560
71,16082.0,0,0,1500,0.1,66,-806,90,63120,410,76550,3560
