,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1062,70,2500,90,65840,390,65840,4250
1,219.0,0,0,10600,0.3062,195,2000,90,65840,400,65840,4250
2,437.0,0,0,17900,0.5062,314,1500,90,65430,280,65840,4250
3,656.0,0,0,23400,0.7062,428,1508,90,65160,270,65840,4250
4,874.0,0,0,28900,0.8014,475,1008,90,64900,240,65840,4250
5,1093.0,0,0,32500,0.803,468,508,90,64660,200,65840,4250
6,1312.0,0,0,34400,0.791,457,8,90,64460,170,65840,4250
7,1530.0,0,0,34400,0.7941,459,20,90,64290,170,65840,4250
8,1749.0,0,0,34500,0.7953,460,26,90,64110,170,65840,4250
9,1968.0,0,0,34600,0.7956,459,26,90,63940,170,65840,4250
10,2186.0,0,0,34700,0.7958,459,26,90,63770,170,65840,4250
11,2405.0,0,0,34800,0.7961,459,26,90,63590,170,65840,4250
12,2623.0,0,0,34900,0.7963,459,26,90,63420,170,65840,4250
13,2842.0,0,0,34900,0.7966,459,26,90,63250,170,65840,4250
14,3061.0,0,0,35000,0.7968,459,25,90,63080,170,65840,4250
15,3279.0,0,0,35100,0.797,459,25,90,62900,170,65840,4250
16,3498.0,0,0,35200,0.7973,459,25,90,62730,170,65840,4250
17,3716.0,0,0,35300,0.7975,459,25,90,62560,170,65840,4250
18,3935.0,0,0,35400,0.7977,459,25,90,62390,170,65840,4250
19,4154.0,0,0,35500,0.7979,459,25,90,62220,170,65840,4250
20,4372.0,0,0,35600,0.7982,459,25,90,62050,170,65840,4250
21,4591.0,0,0,35700,0.7984,459,25,90,61880,170,65840,4250
22,4809.0,0,0,35800,0.7986,459,25,90,61710,170,65840,4250
23,5028.0,0,0,35900,0.7988,459,25,90,61540,170,65840,4250
24,5247.0,0,0,36000,0.799,459,28,90,61380,170,65840,4250
25,5465.0,0,0,36100,0.7986,458,33,90,61210,170,65840,4250
26,5684.0,0,0,36200,0.797,457,24,90,61040,170,65840,4250
27,5903.0,0,0,36300,0.7972,457,24,90,60870,170,65840,4250
28,6121.0,0,0,36400,0.7974,457,24,90,60700,160,65840,4250
29,6340.0,0,0,36400,0.7977,458,24,90,60540,160,65840,4250
30,6558.0,0,0,36500,0.7979,458,24,90,60370,160,65840,4250
31,6777.0,0,0,36600,0.7981,458,24,90,60210,160,65840,4250
32,6996.0,0,0,36700,0.7983,458,24,90,60040,160,65840,4250
33,7214.0,0,0,36800,0.7985,458,24,90,59880,160,65840,4250
34,7433.0,0,0,36900,0.7988,458,24,90,59710,160,65840,4250
35,7651.0,0,0,37000,0.799,458,24,90,59550,160,65840,4250
36,7870.0,0,0,37100,0.7992,458,24,90,59380,160,65840,4250
37,8089.0,0,0,37100,0.7994,458,24,90,59220,160,65840,4250
38,8307.0,0,0,37200,0.7996,459,24,90,59060,160,65840,4250
39,8526.0,0,0,37300,0.7998,459,23,90,58890,160,65840,4250
40,8744.0,0,0,37400,0.8,459,23,90,58730,160,65840,4250
41,8963.0,0,0,37500,0.8002,459,23,90,58570,160,65840,4250
42,9182.0,0,0,37600,0.8004,459,23,90,58400,160,65840,4250
43,9400.0,0,0,37600,0.8006,459,23,90,58240,160,65840,4250
44,9619.0,0,0,37700,0.8008,459,23,90,58080,160,65840,4250
45,9838.0,0,0,37800,0.8009,459,23,90,57920,160,65840,4250
46,10056.0,0,0,37900,0.8011,460,23,90,57760,160,65840,4250
47,10275.0,0,0,38000,0.8013,460,23,90,57600,160,65840,4250
48,10493.0,0,0,38100,0.8015,460,23,90,57440,160,65840,4250
49,10712.0,0,0,38200,0.8017,460,23,90,57280,160,65840,4250
50,10931.0,0,0,38200,0.8019,460,23,90,57120,160,65840,4250
51,11149.0,0,0,38300,0.802,460,23,90,56960,160,65840,4250
52,11368.0,0,0,38400,0.8022,460,23,90,56800,160,65840,4250
53,11586.0,0,0,38500,0.8024,460,23,90,56640,160,65840,4250
