,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,2000,90,67180,220,67180,800
1,120.0,0,0,5500,0.5,324,2500,90,66960,200,67180,800
2,240.0,0,0,10500,0.6725,428,2500,90,66770,200,67180,800
3,360.0,0,0,15500,0.7122,445,2500,90,66570,190,67180,800
4,481.0,0,0,20500,0.7502,460,2339,90,66380,180,67180,800
5,601.0,0,0,25200,0.78,469,1839,90,66210,160,67180,800
6,721.0,0,0,28900,0.7926,469,1339,90,66050,140,67180,800
7,841.0,0,0,31600,0.8069,472,839,90,65920,120,67180,800
8,961.0,0,0,33300,0.8026,466,339,90,65790,110,67180,800
9,1081.0,0,0,33900,0.779,451,-140,90,65680,90,67180,800
10,1202.0,0,0,33700,0.7937,460,16,90,65590,100,67180,800
11,1322.0,0,0,33700,0.7946,461,26,90,65500,100,67180,800
12,1442.0,0,0,33700,0.7948,461,27,90,65400,100,67180,800
13,1562.0,0,0,33800,0.795,461,27,90,65300,100,67180,800
14,1682.0,0,0,33800,0.7952,461,27,90,65200,100,67180,800
15,1802.0,0,0,33900,0.7953,461,27,90,65110,100,67180,800
16,1923.0,0,0,34000,0.7955,461,27,90,65010,100,67180,800
17,2043.0,0,0,34000,0.7956,461,26,90,64910,100,67180,800
18,2163.0,0,0,34100,0.7958,461,20,90,64820,100,67180,800
19,2283.0,0,0,34100,0.7965,461,-77,90,64720,90,67180,800
20,2403.0,0,0,33900,0.7989,463,-390,90,64620,90,67180,800
21,2523.0,0,0,33200,0.7965,463,-695,90,64540,80,67180,800
22,2644.0,0,0,31800,0.793,464,-1031,90,64460,70,67180,800
23,2764.0,0,0,29700,0.7865,464,-1432,90,64380,70,67180,800
24,2884.0,0,0,26800,0.7705,460,-1895,90,64310,60,67180,800
25,3004.0,0,0,23000,0.731,444,-2288,90,64250,60,67180,800
26,3124.0,0,0,18500,0.6796,420,-2500,90,64190,50,67180,800
27,3244.0,0,0,13400,0.6198,391,-2489,90,64130,50,67180,800
28,3365.0,0,0,8500,0.5,321,-1989,90,64080,50,67180,800
29,3485.0,0,0,4500,0.3,195,-1489,90,64030,50,67180,800
30,3605.0,0,0,1500,0.1,66,-989,90,63980,200,67180,800
