,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1322,90,64500,300,64500,1390
1,209.0,0,0,6100,0.5,324,1822,90,64200,300,64500,1390
2,418.0,0,0,12400,0.6928,438,2322,90,63910,330,64500,1390
3,626.0,0,0,20500,0.7588,465,1822,90,63600,290,64500,1390
4,835.0,0,0,26900,0.8031,480,1322,90,63320,250,64500,1390
5,1044.0,0,0,31500,0.8066,472,822,90,63080,210,64500,1390
6,1253.0,0,0,34300,0.8045,465,322,90,62880,180,64500,1390
7,1461.0,0,0,35400,0.7868,453,-41,90,62700,160,64500,1390
8,1670.0,0,0,35300,0.7994,460,27,90,62540,160,64500,1390
9,1879.0,0,0,35400,0.7995,460,25,90,62380,160,64500,1390
10,2088.0,0,0,35500,0.7997,460,25,90,62210,160,64500,1390
11,2296.0,0,0,35600,0.7999,460,25,90,62050,160,64500,1390
12,2505.0,0,0,35600,0.8001,460,25,90,61890,160,64500,1390
13,2714.0,0,0,35700,0.8003,460,25,90,61720,160,64500,1390
14,2923.0,0,0,35800,0.8005,460,25,90,61560,160,64500,1390
15,3131.0,0,0,35900,0.8007,460,25,90,61400,160,64500,1390
16,3340.0,0,0,36000,0.8008,460,35,90,61240,160,64500,1390
17,3549.0,0,0,36100,0.7991,458,28,90,61080,160,64500,1390
18,3758.0,0,0,36200,0.7987,458,24,90,60920,160,64500,1390
19,3966.0,0,0,36300,0.799,458,24,90,60760,160,64500,1390
20,4175.0,0,0,36400,0.7992,458,24,90,60600,160,64500,1390
21,4384.0,0,0,36500,0.7994,458,24,90,60440,160,64500,1390
22,4593.0,0,0,36600,0.7996,459,27,90,60280,160,64500,1390
23,4801.0,0,0,36600,0.7993,458,-358,90,60120,140,64500,1390
24,5010.0,0,0,35400,0.8002,460,-858,90,59980,130,64500,1390
25,5219.0,0,0,32400,0.7916,462,-1358,90,59850,110,64500,1390
26,5428.0,0,0,27700,0.7438,443,-1858,90,59730,100,64500,1390
27,5636.0,0,0,21200,0.667,408,-2358,90,59620,90,64500,1390
28,5845.0,0,0,13000,0.5,316,-1905,90,59520,90,64500,1390
29,6054.0,0,0,6400,0.3,194,-1405,90,59430,80,64500,1390
30,6263.0,0,0,1500,0.1,66,-905,90,59350,310,64500,1390
