,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1183,90,67180,320,67180,2480
1,222.0,0,0,5900,0.5,324,1683,90,66860,320,67180,2480
2,445.0,0,0,12100,0.6856,434,2183,90,66550,350,67180,2480
3,667.0,0,0,20200,0.7485,459,1683,90,66220,300,67180,2480
4,890.0,0,0,26500,0.7872,471,1183,90,65930,260,67180,2480
5,1112.0,0,0,30800,0.8041,472,683,90,65680,220,67180,2480
6,1334.0,0,0,33400,0.8015,465,183,90,65460,190,67180,2480
7,1557.0,0,0,34100,0.7847,454,0,90,65270,180,67180,2480
8,1779.0,0,0,34100,0.7893,457,0,90,65090,180,67180,2480
9,2001.0,0,0,34100,0.7936,459,18,90,64910,180,67180,2480
10,2224.0,0,0,34100,0.7951,460,26,90,64740,180,67180,2480
11,2446.0,0,0,34200,0.7954,460,26,90,64560,180,67180,2480
12,2669.0,0,0,34300,0.7956,460,26,90,64380,180,67180,2480
13,2891.0,0,0,34400,0.7959,460,26,90,64200,180,67180,2480
14,3113.0,0,0,34500,0.7962,460,26,90,64020,180,67180,2480
15,3336.0,0,0,34600,0.7964,460,26,90,63850,180,67180,2480
16,3558.0,0,0,34700,0.7967,460,26,90,63670,170,67180,2480
17,3781.0,0,0,34800,0.7969,460,26,90,63490,170,67180,2480
18,4003.0,0,0,34900,0.7972,460,26,90,63320,170,67180,2480
19,4225.0,0,0,35000,0.7974,460,26,90,63140,170,67180,2480
20,4448.0,0,0,35100,0.7977,460,26,90,62970,170,67180,2480
21,4670.0,0,0,35200,0.7979,460,25,90,62790,170,67180,2480
22,4892.0,0,0,35300,0.7982,460,25,90,62620,170,67180,2480
23,5115.0,0,0,35400,0.7984,459,25,90,62440,170,67180,2480
24,5337.0,0,0,35500,0.7986,459,25,90,62270,170,67180,2480
25,5560.0,0,0,35600,0.7988,459,25,90,62100,170,67180,2480
26,5782.0,0,0,35600,0.799,459,25,90,61930,170,67180,2480
27,6004.0,0,0,35700,0.7993,459,25,90,61750,170,67180,2480
28,6227.0,0,0,35800,0.7995,459,25,90,61580,170,67180,2480
29,6449.0,0,0,35900,0.7997,459,25,90,61410,170,67180,2480
30,6672.0,0,0,36000,0.7998,459,33,90,61240,170,67180,2480
31,6894.0,0,0,36100,0.7982,458,27,90,61070,170,67180,2480
32,7116.0,0,0,36200,0.7978,458,24,90,60900,170,67180,2480
33,7339.0,0,0,36300,0.7981,458,24,90,60730,170,67180,2480
34,7561.0,0,0,36400,0.7983,458,24,90,60560,170,67180,2480
35,7784.0,0,0,36500,0.7985,458,24,90,60390,170,67180,2480
36,8006.0,0,0,36600,0.7988,458,24,90,60220,170,67180,2480
37,8228.0,0,0,36700,0.799,458,24,90,60050,170,67180,2480
38,8451.0,0,0,36800,0.7992,458,24,90,59880,170,67180,2480
39,8673.0,0,0,36900,0.7994,459,24,90,59720,170,67180,2480
40,8895.0,0,0,37000,0.7996,459,24,90,59550,170,67180,2480
41,9118.0,0,0,37000,0.7999,459,32,90,59380,170,67180,2480
42,9340.0,0,0,37200,0.7978,458,-258,90,59210,150,67180,2480
43,9563.0,0,0,36200,0.8002,459,-758,90,59060,140,67180,2480
44,9785.0,0,0,33400,0.7924,460,-1258,90,58920,120,67180,2480
45,10007.0,0,0,28700,0.7466,442,-1758,90,58790,110,67180,2480
46,10230.0,0,0,22200,0.665,405,-2258,90,58670,100,67180,2480
47,10452.0,0,0,13800,0.5,315,-1915,90,58570,90,67180,2480
48,10675.0,0,0,6700,0.3,194,-1415,90,58470,90,67180,2480
49,10897.0,0,0,1500,0.1,66,-915,90,58390,310,67180,2480
