,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1145,75,2492,90,72540,350,72540,3660
1,222.0,0,0,10700,0.3145,200,1992,90,72540,430,72540,3660
2,443.0,0,0,18100,0.5145,319,1492,90,72090,300,72540,3660
3,665.0,0,0,23600,0.7145,433,992,90,71790,260,72540,3660
4,887.0,0,0,27300,0.7453,444,492,90,71540,220,72540,3660
5,1109.0,0,0,29100,0.7308,432,0,90,71320,190,72540,3660
6,1330.0,0,0,29100,0.7342,434,0,90,71130,190,72540,3660
7,1552.0,0,0,29100,0.7374,436,0,90,70950,190,72540,3660
8,1774.0,0,0,29100,0.7404,438,33,90,70760,190,72540,3660
9,1995.0,0,0,29200,0.7418,439,33,90,70570,190,72540,3660
10,2217.0,0,0,29300,0.7432,439,33,90,70380,190,72540,3660
11,2439.0,0,0,29400,0.7446,440,11,90,70190,190,72540,3660
12,2660.0,0,0,29500,0.7471,441,409,90,70010,210,72540,3660
13,2882.0,0,0,31000,0.7934,466,134,90,69800,200,72540,3660
14,3104.0,0,0,31500,0.7844,459,22,90,69600,190,72540,3660
15,3326.0,0,0,31600,0.7855,460,28,90,69420,190,72540,3660
16,3547.0,0,0,31700,0.7859,460,28,90,69230,190,72540,3660
17,3769.0,0,0,31800,0.7863,460,28,90,69040,190,72540,3660
18,3991.0,0,0,31900,0.7867,460,28,90,68850,190,72540,3660
19,4212.0,0,0,32000,0.7872,460,28,90,68670,190,72540,3660
20,4434.0,0,0,32100,0.7876,460,27,90,68480,190,72540,3660
21,4656.0,0,0,32200,0.788,460,27,90,68290,180,72540,3660
22,4878.0,0,0,32300,0.7884,460,27,90,68110,180,72540,3660
23,5099.0,0,0,32400,0.7888,460,27,90,67920,180,72540,3660
24,5321.0,0,0,32500,0.7892,460,27,90,67740,180,72540,3660
25,5543.0,0,0,32600,0.7895,460,27,90,67560,180,72540,3660
26,5764.0,0,0,32700,0.7899,460,27,90,67370,180,72540,3660
27,5986.0,0,0,32800,0.7903,460,27,90,67190,180,72540,3660
28,6208.0,0,0,32900,0.7906,460,27,90,67000,180,72540,3660
29,6430.0,0,0,33000,0.791,460,27,90,66820,180,72540,3660
30,6651.0,0,0,33100,0.7913,460,27,90,66640,180,72540,3660
31,6873.0,0,0,33200,0.7917,460,27,90,66460,180,72540,3660
32,7095.0,0,0,33300,0.792,460,27,90,66280,180,72540,3660
33,7316.0,0,0,33400,0.7923,460,27,90,66100,180,72540,3660
34,7538.0,0,0,33500,0.7927,460,27,90,65920,180,72540,3660
35,7760.0,0,0,33600,0.793,460,27,90,65730,180,72540,3660
36,7981.0,0,0,33700,0.7933,460,27,90,65550,180,72540,3660
37,8203.0,0,0,33800,0.7936,460,27,90,65380,180,72540,3660
38,8425.0,0,0,33900,0.7939,460,26,90,65200,180,72540,3660
39,8647.0,0,0,34000,0.7942,460,26,90,65020,180,72540,3660
40,8868.0,0,0,34100,0.7945,460,26,90,64840,180,72540,3660
41,9090.0,0,0,34200,0.7948,460,26,90,64660,180,72540,3660
42,9312.0,0,0,34300,0.795,460,26,90,64480,180,72540,3660
43,9533.0,0,0,34400,0.7953,460,26,90,64310,180,72540,3660
44,9755.0,0,0,34500,0.7956,460,26,90,64130,180,72540,3660
45,9977.0,0,0,34600,0.7959,460,26,90,63950,170,72540,3660
46,10199.0,0,0,34700,0.7961,460,26,90,63780,170,72540,3660
47,10420.0,0,0,34800,0.7964,460,26,90,63600,170,72540,3660
48,10642.0,0,0,34800,0.7966,460,26,90,63420,170,72540,3660
49,10864.0,0,0,34900,0.7969,459,26,90,63250,170,72540,3660
50,11085.0,0,0,35000,0.7971,459,26,90,63080,170,72540,3660
51,11307.0,0,0,35100,0.7974,459,25,90,62900,170,72540,3660
52,11529.0,0,0,35200,0.7976,459,25,90,62730,170,72540,3660
53,11750.0,0,0,35300,0.7978,459,25,90,62550,170,72540,3660
54,11972.0,0,0,35400,0.798,459,25,90,62380,170,72540,3660
55,12194.0,0,0,35500,0.7983,459,25,90,62210,170,72540,3660
56,12416.0,0,0,35600,0.7985,459,25,90,62040,170,72540,3660
57,12637.0,0,0,35700,0.7987,459,25,90,61860,170,72540,3660
58,12859.0,0,0,35800,0.7989,459,25,90,61690,170,72540,3660
59,13081.0,0,0,35900,0.7991,459,25,90,61520,170,72540,3660
60,13302.0,0,0,36000,0.7993,459,28,90,61350,170,72540,3660
61,13524.0,0,0,36100,0.7989,458,33,90,61180,170,72540,3660
62,13746.0,0,0,36200,0.7973,457,24,90,61010,170,72540,3660
63,13968.0,0,0,36300,0.7975,457,24,90,60840,170,72540,3660
64,14189.0,0,0,36400,0.7978,458,24,90,60670,170,72540,3660
65,14411.0,0,0,36500,0.798,458,32,90,60500,170,72540,3660
66,14633.0,0,0,36600,0.7962,457,-245,90,60330,150,72540,3660
67,14854.0,0,0,35700,0.7987,459,-745,90,60180,140,72540,3660
68,15076.0,0,0,32900,0.7901,460,-1245,90,60040,120,72540,3660
69,15298.0,0,0,28300,0.7416,440,-1745,90,59910,110,72540,3660
70,15520.0,0,0,21900,0.6628,404,-2245,90,59790,100,72540,3660
71,15741.0,0,0,13600,0.5,315,-1884,90,59680,90,72540,3660
72,15963.0,0,0,6600,0.3,194,-1384,90,59590,90,72540,3660
73,16185.0,0,0,1500,0.1,66,-884,90,59500,340,72540,3660
