,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1157,76,2447,90,73870,340,73870,3960
1,222.0,0,0,10500,0.3157,201,1947,90,73870,430,73870,3960
2,443.0,0,0,17700,0.5157,320,1447,90,73430,300,73870,3960
3,665.0,0,0,23100,0.7157,434,947,90,73130,260,73870,3960
4,887.0,0,0,26600,0.7343,439,447,90,72880,220,73870,3960
5,1108.0,0,0,28200,0.7209,428,0,90,72660,190,73870,3960
6,1330.0,0,0,28200,0.7243,430,0,90,72470,190,73870,3960
7,1552.0,0,0,28200,0.7274,432,0,90,72280,190,73870,3960
8,1773.0,0,0,28200,0.7304,434,27,90,72090,190,73870,3960
9,1995.0,0,0,28300,0.7322,435,34,90,71900,190,73870,3960
10,2217.0,0,0,28500,0.7335,435,34,90,71710,190,73870,3960
11,2439.0,0,0,28600,0.7349,436,33,90,71520,190,73870,3960
12,2660.0,0,0,28700,0.7363,436,33,90,71320,190,73870,3960
13,2882.0,0,0,28800,0.7377,437,33,90,71140,190,73870,3960
14,3104.0,0,0,29000,0.7391,438,33,90,70950,190,73870,3960
15,3325.0,0,0,29100,0.7405,438,33,90,70760,190,73870,3960
16,3547.0,0,0,29200,0.7418,439,33,90,70570,190,73870,3960
17,3769.0,0,0,29300,0.7432,439,10,90,70380,190,73870,3960
18,3990.0,0,0,29400,0.7457,441,409,90,70190,210,73870,3960
19,4212.0,0,0,30900,0.7933,466,141,90,69980,200,73870,3960
20,4434.0,0,0,31400,0.7839,459,22,90,69790,190,73870,3960
21,4655.0,0,0,31500,0.785,460,28,90,69600,190,73870,3960
22,4877.0,0,0,31600,0.7854,460,28,90,69410,190,73870,3960
23,5099.0,0,0,31700,0.7859,460,28,90,69220,190,73870,3960
24,5320.0,0,0,31800,0.7863,460,28,90,69040,190,73870,3960
25,5542.0,0,0,31900,0.7868,460,28,90,68850,190,73870,3960
26,5764.0,0,0,32000,0.7872,460,28,90,68660,190,73870,3960
27,5985.0,0,0,32100,0.7876,460,27,90,68480,190,73870,3960
28,6207.0,0,0,32200,0.788,460,27,90,68290,180,73870,3960
29,6429.0,0,0,32300,0.7884,460,27,90,68100,180,73870,3960
30,6651.0,0,0,32400,0.7888,460,27,90,67920,180,73870,3960
31,6872.0,0,0,32500,0.7892,460,27,90,67730,180,73870,3960
32,7094.0,0,0,32600,0.7896,460,27,90,67550,180,73870,3960
