,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1459,90,51790,280,51790,2280
1,221.0,0,0,6900,0.5,323,1959,90,51510,290,51790,2280
2,443.0,0,0,14100,0.7,440,2459,90,51240,320,51790,2280
3,664.0,0,0,23200,0.7959,483,1959,90,50940,280,51790,2280
4,885.0,0,0,30400,0.8074,475,1459,90,50670,230,51790,2280
5,1107.0,0,0,35800,0.8102,465,959,90,50450,190,51790,2280
6,1328.0,0,0,39300,0.8105,465,459,90,50260,170,51790,2280
7,1549.0,0,0,41000,0.8102,465,0,90,50100,150,51790,2280
8,1770.0,0,0,41000,0.8103,465,0,90,49950,150,51790,2280
9,1992.0,0,0,41000,0.8104,465,0,90,49800,150,51790,2280
10,2213.0,0,0,41000,0.8105,465,0,90,49650,150,51790,2280
11,2434.0,0,0,41000,0.8105,465,0,90,49500,150,51790,2280
12,2656.0,0,0,41000,0.8106,465,0,90,49350,150,51790,2280
13,2877.0,0,0,41000,0.8107,465,0,90,49200,150,51790,2280
14,3098.0,0,0,41000,0.8108,465,0,90,49060,150,51790,2280
15,3320.0,0,0,41000,0.8108,465,0,90,48910,150,51790,2280
16,3541.0,0,0,41000,0.8109,465,0,90,48760,150,51790,2280
17,3762.0,0,0,41000,0.811,465,0,90,48610,140,51790,2280
18,3984.0,0,0,41000,0.8111,465,0,90,48460,140,51790,2280
19,4205.0,0,0,41000,0.8111,465,0,90,48320,140,51790,2280
20,4426.0,0,0,41000,0.8112,465,0,90,48170,140,51790,2280
21,4647.0,0,0,41000,0.8113,465,0,90,48020,140,51790,2280
22,4869.0,0,0,41000,0.8114,465,0,90,47880,140,51790,2280
23,5090.0,0,0,41000,0.8115,465,0,90,47730,140,51790,2280
24,5311.0,0,0,41000,0.8115,465,0,90,47580,140,51790,2280
25,5533.0,0,0,41000,0.8116,466,0,90,47440,140,51790,2280
26,5754.0,0,0,41000,0.8117,466,0,90,47290,140,51790,2280
27,5975.0,0,0,41000,0.8118,466,0,90,47140,140,51790,2280
28,6197.0,0,0,41000,0.8118,466,0,90,47000,140,51790,2280
29,6418.0,0,0,41000,0.8119,466,0,90,46850,140,51790,2280
30,6639.0,0,0,41000,0.812,466,0,90,46710,140,51790,2280
31,6861.0,0,0,41000,0.8121,466,0,90,46560,140,51790,2280
32,7082.0,0,0,41000,0.8121,466,0,90,46420,140,51790,2280
33,7303.0,0,0,41000,0.8122,466,0,90,46270,140,51790,2280
34,7524.0,0,0,41000,0.8123,466,0,90,46130,140,51790,2280
35,7746.0,0,0,41000,0.8124,466,0,90,45980,140,51790,2280
36,7967.0,0,0,41000,0.8125,466,0,90,45840,140,51790,2280
37,8188.0,0,0,41000,0.8125,466,0,90,45700,140,51790,2280
38,8410.0,0,0,41000,0.8125,466,-442,90,45550,130,51790,2280
39,8631.0,0,0,39400,0.8103,465,-942,90,45420,120,51790,2280
40,8852.0,0,0,35900,0.7995,459,-1442,90,45290,110,51790,2280
41,9074.0,0,0,30600,0.7347,432,-1942,90,45170,110,51790,2280
42,9295.0,0,0,23400,0.6395,387,-2442,90,45060,100,51790,2280
43,9516.0,0,0,14400,0.5,314,-2000,90,44960,90,51790,2280
44,9738.0,0,0,7000,0.3,194,-1500,90,44860,80,51790,2280
45,9959.0,0,0,1500,0.1,66,-1000,90,44780,140,51790,2280
