,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.1,66,2500,90,64500,170,64500,700
1,109.0,0,0,6100,0.3,194,2000,90,64460,190,64500,700
2,219.0,0,0,9700,0.5,320,2500,90,64270,170,64500,700
3,328.0,0,0,14300,0.7,440,2500,90,64100,170,64500,700
4,437.0,0,0,18800,0.7444,459,2500,90,63930,170,64500,700
5,546.0,0,0,23400,0.7792,472,2305,90,63760,160,64500,700
6,656.0,0,0,27600,0.805,479,1805,90,63610,140,64500,700
7,765.0,0,0,30800,0.8074,474,1305,90,63480,120,64500,700
8,874.0,0,0,33200,0.8044,467,805,90,63360,110,64500,700
9,984.0,0,0,34700,0.801,462,305,90,63250,90,64500,700
10,1093.0,0,0,35200,0.7833,451,-80,90,63160,80,64500,700
11,1202.0,0,0,35100,0.7942,458,20,90,63070,80,64500,700
12,1311.0,0,0,35100,0.7948,458,25,90,62990,80,64500,700
13,1421.0,0,0,35200,0.795,458,25,90,62900,80,64500,700
14,1530.0,0,0,35200,0.7951,458,25,90,62820,80,64500,700
15,1639.0,0,0,35300,0.7952,458,25,90,62730,80,64500,700
16,1749.0,0,0,35300,0.7953,458,22,90,62650,80,64500,700
17,1858.0,0,0,35400,0.7957,458,-24,90,62560,80,64500,700
18,1967.0,0,0,35300,0.7975,459,-263,90,62480,80,64500,700
19,2077.0,0,0,34800,0.7957,459,-496,90,62400,70,64500,700
20,2186.0,0,0,33900,0.7933,460,-745,90,62320,70,64500,700
21,2295.0,0,0,32600,0.7895,460,-1032,90,62250,70,64500,700
22,2404.0,0,0,30700,0.7826,460,-1371,90,62190,60,64500,700
23,2514.0,0,0,28200,0.7664,455,-1748,90,62120,60,64500,700
24,2623.0,0,0,25000,0.7303,440,-2061,90,62060,50,64500,700
25,2732.0,0,0,21300,0.6923,423,-2346,90,62010,50,64500,700
26,2842.0,0,0,17000,0.6474,402,-2500,90,61960,50,64500,700
27,2951.0,0,0,12400,0.5972,378,-2500,90,61910,50,64500,700
28,3060.0,0,0,7900,0.5,322,-2000,90,61860,50,64500,700
29,3169.0,0,0,4200,0.3,196,-1500,90,61810,40,64500,700
30,3279.0,0,0,1500,0.1,66,-1000,90,61770,160,64500,700
