,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,2000,90,59150,220,59150,900
1,135.0,0,0,6000,0.5,324,2500,90,58930,210,59150,900
2,269.0,0,0,11600,0.694,440,2500,90,58730,210,59150,900
3,404.0,0,0,17200,0.7433,462,2500,90,58520,200,59150,900
4,538.0,0,0,22800,0.7927,481,2358,90,58330,190,59150,900
5,673.0,0,0,28100,0.8111,482,1858,90,58140,160,59150,900
6,807.0,0,0,32300,0.8109,473,1358,90,57980,140,59150,900
7,942.0,0,0,35300,0.8091,466,858,90,57840,120,59150,900
8,1077.0,0,0,37200,0.807,463,358,90,57720,110,59150,900
9,1211.0,0,0,38000,0.7963,457,-9,90,57610,100,59150,900
10,1346.0,0,0,38000,0.8026,460,23,90,57510,100,59150,900
11,1480.0,0,0,38100,0.8028,460,23,90,57410,100,59150,900
12,1615.0,0,0,38100,0.8029,461,23,90,57320,100,59150,900
13,1749.0,0,0,38200,0.803,461,23,90,57220,100,59150,900
14,1884.0,0,0,38200,0.8031,461,23,90,57120,100,59150,900
15,2018.0,0,0,38300,0.8032,461,23,90,57020,100,59150,900
16,2153.0,0,0,38300,0.8033,461,23,90,56920,100,59150,900
17,2288.0,0,0,38400,0.8034,461,23,90,56820,100,59150,900
18,2422.0,0,0,38400,0.8036,461,23,90,56730,100,59150,900
19,2557.0,0,0,38500,0.8037,461,15,90,56630,100,59150,900
20,2691.0,0,0,38500,0.8054,462,-323,90,56530,90,59150,900
21,2826.0,0,0,37800,0.8049,462,-678,90,56440,80,59150,900
22,2960.0,0,0,36300,0.8036,461,-1015,90,56360,80,59150,900
23,3095.0,0,0,34000,0.8016,464,-1496,90,56280,70,59150,900
24,3230.0,0,0,30600,0.7921,466,-1996,90,56200,70,59150,900
25,3364.0,0,0,26200,0.7537,452,-2496,90,56140,60,59150,900
26,3499.0,0,0,20600,0.6728,412,-2500,90,56070,60,59150,900
27,3633.0,0,0,15000,0.6057,380,-2500,90,56010,60,59150,900
28,3768.0,0,0,9400,0.5,320,-2000,90,55950,60,59150,900
29,3902.0,0,0,4900,0.3,195,-1500,90,55890,50,59150,900
30,4037.0,0,0,1500,0.1,66,-1000,90,55840,150,59150,900
