,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1498,90,56470,280,56470,1390
1,208.0,0,0,6700,0.5,323,1998,90,56190,280,56470,1390
2,415.0,0,0,13600,0.7,441,2498,90,55910,320,56470,1390
3,623.0,0,0,22200,0.7949,484,1998,90,55620,280,56470,1390
4,830.0,0,0,29100,0.8085,478,1498,90,55360,230,56470,1390
5,1038.0,0,0,34300,0.8098,468,998,90,55130,190,56470,1390
6,1245.0,0,0,37800,0.8091,464,498,90,54940,170,56470,1390
7,1453.0,0,0,39500,0.801,459,10,90,54780,140,56470,1390
8,1661.0,0,0,39500,0.8061,462,22,90,54630,140,56470,1390
9,1868.0,0,0,39600,0.8063,462,22,90,54480,140,56470,1390
10,2076.0,0,0,39700,0.8064,463,22,90,54330,140,56470,1390
11,2283.0,0,0,39800,0.8066,463,22,90,54190,140,56470,1390
12,2491.0,0,0,39800,0.8067,463,22,90,54040,140,56470,1390
13,2698.0,0,0,39900,0.8069,463,22,90,53890,140,56470,1390
14,2906.0,0,0,40000,0.807,463,22,90,53750,140,56470,1390
15,3114.0,0,0,40100,0.8071,463,22,90,53600,140,56470,1390
16,3321.0,0,0,40100,0.8073,463,22,90,53460,140,56470,1390
17,3529.0,0,0,40200,0.8074,463,22,90,53310,140,56470,1390
18,3736.0,0,0,40300,0.8076,463,22,90,53170,140,56470,1390
19,3944.0,0,0,40400,0.8077,463,22,90,53020,140,56470,1390
20,4151.0,0,0,40400,0.8079,463,22,90,52880,140,56470,1390
21,4359.0,0,0,40500,0.808,463,24,90,52730,140,56470,1390
22,4567.0,0,0,40600,0.8073,463,-61,90,52590,140,56470,1390
23,4774.0,0,0,40400,0.8091,464,-561,90,52450,120,56470,1390
24,4982.0,0,0,38500,0.808,463,-1061,90,52320,110,56470,1390
25,5189.0,0,0,34800,0.7999,462,-1561,90,52200,110,56470,1390
26,5397.0,0,0,29400,0.7492,443,-2061,90,52090,100,56470,1390
27,5604.0,0,0,22300,0.6579,400,-2500,90,51990,90,56470,1390
28,5812.0,0,0,13600,0.5,315,-2000,90,51890,90,56470,1390
29,6020.0,0,0,6700,0.3,194,-1500,90,51800,80,56470,1390
30,6227.0,0,0,1500,0.1,66,-1000,90,51720,190,56470,1390
