,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1137,90,69190,320,69190,1490
1,224.0,0,0,5700,0.5,324,1637,90,68860,320,69190,1490
2,448.0,0,0,11900,0.6797,431,2137,90,68550,360,69190,1490
3,671.0,0,0,19800,0.7393,454,1637,90,68210,310,69190,1490
4,895.0,0,0,25900,0.7736,464,1137,90,67920,260,69190,1490
5,1119.0,0,0,30200,0.8041,474,637,90,67660,230,69190,1490
6,1343.0,0,0,32600,0.7929,462,137,90,67440,190,69190,1490
7,1567.0,0,0,33100,0.7785,453,-71,90,67240,180,69190,1490
8,1791.0,0,0,32800,0.7923,461,31,90,67070,180,69190,1490
9,2014.0,0,0,32900,0.7922,461,27,90,66880,180,69190,1490
10,2238.0,0,0,33000,0.7926,461,27,90,66700,180,69190,1490
11,2462.0,0,0,33100,0.7929,461,27,90,66510,180,69190,1490
12,2686.0,0,0,33200,0.7932,461,27,90,66330,180,69190,1490
13,2910.0,0,0,33300,0.7936,461,27,90,66150,180,69190,1490
14,3133.0,0,0,33400,0.7939,461,27,90,65960,180,69190,1490
15,3357.0,0,0,33500,0.7942,461,27,90,65780,180,69190,1490
16,3581.0,0,0,33600,0.7945,461,27,90,65600,180,69190,1490
17,3805.0,0,0,33700,0.7949,461,27,90,65420,180,69190,1490
18,4029.0,0,0,33800,0.7952,461,27,90,65240,180,69190,1490
19,4253.0,0,0,33900,0.7955,461,27,90,65060,180,69190,1490
20,4476.0,0,0,34000,0.7957,461,27,90,64880,180,69190,1490
21,4700.0,0,0,34100,0.796,461,26,90,64700,180,69190,1490
22,4924.0,0,0,34200,0.7964,461,51,90,64520,180,69190,1490
23,5148.0,0,0,34400,0.7929,458,-141,90,64340,170,69190,1490
24,5372.0,0,0,33900,0.7969,462,-641,90,64160,150,69190,1490
25,5595.0,0,0,31500,0.7876,461,-1141,90,64010,130,69190,1490
26,5819.0,0,0,27200,0.7396,441,-1641,90,63870,120,69190,1490
27,6043.0,0,0,21100,0.6649,407,-2141,90,63750,100,69190,1490
28,6267.0,0,0,13100,0.5,315,-1807,90,63640,90,69190,1490
29,6491.0,0,0,6400,0.3,194,-1307,90,63540,90,69190,1490
30,6715.0,0,0,1500,0.1,66,-807,90,63460,410,69190,1490
