,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1407,90,53800,290,53800,1590
1,228.0,0,0,6900,0.5,323,1907,90,53510,300,53800,1590
2,457.0,0,0,14100,0.7,440,2407,90,53220,330,53800,1590
3,685.0,0,0,23300,0.7996,485,1907,90,52900,290,53800,1590
4,914.0,0,0,30600,0.8087,475,1407,90,52630,240,53800,1590
5,1142.0,0,0,35900,0.8106,465,907,90,52400,200,53800,1590
6,1371.0,0,0,39400,0.8103,465,407,90,52200,170,53800,1590
7,1599.0,0,0,40900,0.8049,462,15,90,52030,150,53800,1590
8,1828.0,0,0,41000,0.8088,464,10,90,51870,150,53800,1590
9,2056.0,0,0,41000,0.8101,465,0,90,51720,150,53800,1590
10,2285.0,0,0,41000,0.8102,465,0,90,51560,150,53800,1590
11,2513.0,0,0,41000,0.8103,465,0,90,51400,150,53800,1590
12,2742.0,0,0,41000,0.8103,465,0,90,51250,150,53800,1590
13,2970.0,0,0,41000,0.8104,465,0,90,51090,150,53800,1590
14,3199.0,0,0,41000,0.8105,465,0,90,50940,150,53800,1590
15,3427.0,0,0,41000,0.8106,465,0,90,50780,150,53800,1590
16,3656.0,0,0,41000,0.8106,465,0,90,50630,150,53800,1590
17,3884.0,0,0,41000,0.8107,465,0,90,50470,150,53800,1590
18,4113.0,0,0,41000,0.8108,465,0,90,50320,150,53800,1590
19,4341.0,0,0,41000,0.8109,465,0,90,50160,150,53800,1590
20,4570.0,0,0,41000,0.811,465,0,90,50010,150,53800,1590
21,4798.0,0,0,41000,0.811,465,0,90,49850,150,53800,1590
22,5027.0,0,0,41000,0.8111,465,0,90,49700,150,53800,1590
23,5255.0,0,0,41000,0.8112,465,0,90,49550,150,53800,1590
24,5484.0,0,0,41000,0.811,465,-375,90,49390,140,53800,1590
25,5712.0,0,0,39600,0.8099,465,-875,90,49250,130,53800,1590
26,5940.0,0,0,36200,0.8026,460,-1375,90,49120,120,53800,1590
27,6169.0,0,0,31000,0.7558,443,-1875,90,49000,110,53800,1590
28,6397.0,0,0,23900,0.6569,397,-2375,90,48880,100,53800,1590
29,6626.0,0,0,14800,0.5,313,-2000,90,48770,90,53800,1590
30,6854.0,0,0,7200,0.3,193,-1500,90,48670,90,53800,1590
31,7083.0,0,0,1500,0.1,66,-1000,90,48580,180,53800,1590
