,ts,x,y,altitude,mach,tas,vertical_rate,heading,mass,fuel,takeoff_mass,flight_distance
0,0.0,0,0,1500,0.3,197,1481,90,54470,280,54470,3660
1,216.0,0,0,6800,0.5,323,1981,90,54180,290,54470,3660
2,431.0,0,0,13900,0.7,440,2481,90,53900,320,54470,3660
3,647.0,0,0,22900,0.798,485,1981,90,53600,280,54470,3660
4,862.0,0,0,30000,0.8075,476,1481,90,53340,230,54470,3660
5,1078.0,0,0,35300,0.8094,466,981,90,53120,190,54470,3660
6,1294.0,0,0,38800,0.809,464,481,90,52920,170,54470,3660
7,1509.0,0,0,40500,0.8028,460,14,90,52760,150,54470,3660
8,1725.0,0,0,40600,0.8069,463,22,90,52610,150,54470,3660
9,1940.0,0,0,40700,0.8071,463,22,90,52460,150,54470,3660
10,2156.0,0,0,40800,0.8072,463,22,90,52310,150,54470,3660
11,2372.0,0,0,40800,0.8073,463,22,90,52160,150,54470,3660
12,2587.0,0,0,40900,0.8075,463,22,90,52010,150,54470,3660
13,2803.0,0,0,41000,0.8076,463,7,90,51860,140,54470,3660
14,3018.0,0,0,41000,0.8088,464,0,90,51720,140,54470,3660
15,3234.0,0,0,41000,0.8089,464,0,90,51570,140,54470,3660
16,3450.0,0,0,41000,0.809,464,0,90,51420,140,54470,3660
17,3665.0,0,0,41000,0.809,464,0,90,51270,140,54470,3660
18,3881.0,0,0,41000,0.8091,464,0,90,51130,140,54470,3660
19,4096.0,0,0,41000,0.8092,464,0,90,50980,140,54470,3660
20,4312.0,0,0,41000,0.8093,464,0,90,50830,140,54470,3660
21,4528.0,0,0,41000,0.8093,464,0,90,50690,140,54470,3660
22,4743.0,0,0,41000,0.8094,464,0,90,50540,140,54470,3660
23,4959.0,0,0,41000,0.8095,464,0,90,50400,140,54470,3660
24,5174.0,0,0,41000,0.8095,464,0,90,50250,140,54470,3660
25,5390.0,0,0,41000,0.8096,464,0,90,50100,140,54470,3660
26,5606.0,0,0,41000,0.8097,464,0,90,49960,140,54470,3660
27,5821.0,0,0,41000,0.8098,464,0,90,49820,140,54470,3660
28,6037.0,0,0,41000,0.8098,464,0,90,49670,140,54470,3660
29,6252.0,0,0,41000,0.8099,465,0,90,49520,140,54470,3660
30,6468.0,0,0,41000,0.81,465,0,90,49380,140,54470,3660
31,6684.0,0,0,41000,0.81,465,0,90,49240,140,54470,3660
32,6899.0,0,0,41000,0.8101,465,0,90,49090,140,54470,3660
33,7115.0,0,0,41000,0.8102,465,0,90,48950,140,54470,3660
34,7330.0,0,0,41000,0.8103,465,0,90,48800,140,54470,3660
35,7546.0,0,0,41000,0.8103,465,0,90,48660,140,54470,3660
36,7762.0,0,0,41000,0.8104,465,0,90,48520,140,54470,3660
37,7977.0,0,0,41000,0.8105,465,0,90,48370,140,54470,3660
38,8193.0,0,0,41000,0.8105,465,0,90,48230,140,54470,3660
39,8408.0,0,0,41000,0.8106,465,0,90,48090,140,54470,3660
40,8624.0,0,0,41000,0.8107,465,0,90,47940,140,54470,3660
41,8840.0,0,0,41000,0.8108,465,0,90,47800,140,54470,3660
42,9055.0,0,0,41000,0.8108,465,0,90,47660,140,54470,3660
43,9271.0,0,0,41000,0.8109,465,0,90,47520,140,54470,3660
44,9486.0,0,0,41000,0.811,465,0,90,47370,140,54470,3660
45,9702.0,0,0,41000,0.8111,465,0,90,47230,140,54470,3660
46,9918.0,0,0,41000,0.8111,465,0,90,47090,140,54470,3660
47,10133.0,0,0,41000,0.8112,465,0,90,46950,140,54470,3660
48,10349.0,0,0,41000,0.8113,465,0,90,46810,140,54470,3660
49,10564.0,0,0,41000,0.8114,465,0,90,46660,140,54470,3660
50,10780.0,0,0,41000,0.8114,465,0,90,46520,140,54470,3660
51,10996.0,0,0,41000,0.8115,465,0,90,46380,140,54470,3660
52,11211.0,0,0,41000,0.8116,466,0,90,46240,140,54470,3660
53,11427.0,0,0,41000,0.8117,466,0,90,46100,140,54470,3660
54,11642.0,0,0,41000,0.8117,466,0,90,45960,140,54470,3660
55,11858.0,0,0,41000,0.8118,466,0,90,45820,140,54470,3660
56,12074.0,0,0,41000,0.8119,466,0,90,45680,140,54470,3660
57,12289.0,0,0,41000,0.812,466,0,90,45540,140,54470,3660
58,12505.0,0,0,41000,0.812,466,0,90,45400,140,54470,3660
59,12720.0,0,0,41000,0.8121,466,0,90,45260,140,54470,3660
60,12936.0,0,0,41000,0.8122,466,0,90,45120,140,54470,3660
61,13152.0,0,0,41000,0.8123,466,0,90,44980,140,54470,3660
62,13367.0,0,0,41000,0.8123,466,0,90,44840,140,54470,3660
63,13583.0,0,0,41000,0.8124,466,0,90,44700,140,54470,3660
64,13798.0,0,0,41000,0.8125,466,0,90,44560,140,54470,3660
65,14014.0,0,0,41000,0.8126,466,0,90,44420,140,54470,3660
66,14230.0,0,0,41000,0.8125,466,-499,90,44280,120,54470,3660
67,14445.0,0,0,39200,0.8098,464,-999,90,44160,120,54470,3660
68,14661.0,0,0,35600,0.7966,458,-1499,90,44040,110,54470,3660
69,14876.0,0,0,30200,0.7242,426,-1999,90,43920,100,54470,3660
70,15092.0,0,0,23100,0.6318,383,-2499,90,43810,90,54470,3660
71,15308.0,0,0,14100,0.5,314,-2000,90,43710,90,54470,3660
72,15523.0,0,0,6900,0.3,194,-1500,90,43620,80,54470,3660
73,15739.0,0,0,1500,0.1,66,-1000,90,43540,130,54470,3660
